POA_CODE_2021	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA4388	Person not in same household	5250	4
POA4388	Person not in same household	7875	4
POA4388	Person not in same household	11812	3
POA4390	(Other)	52	22
POA4390	(Other)	3937	6
POA4390	(Other)	5250	10
POA4390	(Other)	7875	4
POA4390	(Other)	14437	9
POA4390	(Other)	18375	5
POA4390	Co-op/church group etc	11812	4
POA4390	Person not in same household	5250	10
POA4390	Person not in same household	7875	17
POA4390	Person not in same household	10500	26
POA4390	Person not in same household	11812	36
POA4390	Person not in same household	14437	55
POA4390	Person not in same household	18375	43
POA4390	Person not in same household	23625	8
POA4390	Person not in same household	49875	6
POA4390	Real estate agent	5250	9
POA4390	Real estate agent	7875	30
POA4390	Real estate agent	10500	29
POA4390	Real estate agent	11812	64
POA4390	Real estate agent	14437	149
POA4390	Real estate agent	18375	107
POA4390	Real estate agent	23625	38
POA4390	State or territory housing authority	52	4
POA4390	State or territory housing authority	3937	3
POA4390	State or territory housing authority	5250	22
POA4390	State or territory housing authority	7875	14
POA4390	State or territory housing authority	10500	4
POA4390	State or territory housing authority	11812	10
POA4390	State or territory housing authority	14437	3
POA4400	(Other)	52	3
POA4400	Person not in same household	5250	4
POA4400	Person not in same household	10500	3
POA4400	Person not in same household	11812	4
POA4400	Person not in same household	14437	21
POA4400	Person not in same household	18375	15
POA4400	Real estate agent	11812	8
POA4400	Real estate agent	14437	22
POA4400	Real estate agent	18375	23
POA4400	Real estate agent	23625	3
POA4400	State or territory housing authority	5250	4
POA4400	State or territory housing authority	7875	3
POA4401		11812	5
POA4401	(Other)	52	3
POA4401	(Other)	5250	9
POA4401	(Other)	11812	5
POA4401	(Other)	14437	4
POA4401	Co-op/church group etc	7875	6
POA4401	Co-op/church group etc	10500	3
POA4401	Person not in same household	5250	10
POA4401	Person not in same household	7875	14
POA4401	Person not in same household	10500	22
POA4401	Person not in same household	11812	50
POA4401	Person not in same household	14437	37
POA4401	Person not in same household	18375	14
POA4401	Real estate agent	5250	5
POA4401	Real estate agent	7875	17
POA4401	Real estate agent	10500	33
POA4401	Real estate agent	11812	135
POA4401	Real estate agent	14437	150
POA4401	Real estate agent	18375	73
POA4401	Real estate agent	23625	5
POA4401	State or territory housing authority	5250	13
POA4401	State or territory housing authority	7875	9
POA4401	State or territory housing authority	10500	4
POA4401	State or territory housing authority	11812	6
POA4402	Person not in same household	5250	4
POA4402	Person not in same household	10500	3
POA4403	Person not in same household	5250	9
POA4403	Person not in same household	7875	7
POA4403	Person not in same household	10500	3
POA4403	Person not in same household	11812	13
POA4403	Person not in same household	14437	4
POA4403	Real estate agent	10500	5
POA4403	Real estate agent	11812	7
POA4403	Real estate agent	14437	7
POA4404	(Other)	52	4
POA4404	(Other)	5250	4
POA4404	(Other)	7875	3
POA4404	(Other)	10500	4
POA4404	Person not in same household	5250	5
POA4404	Person not in same household	7875	5
POA4404	Person not in same household	10500	3
POA4404	Person not in same household	14437	4
POA4405		5250	6
POA4405		7875	3
POA4405		14437	3
POA4405	(Other)	52	14
POA4405	(Other)	5250	24
POA4405	(Other)	7875	12
POA4405	(Other)	10500	10
POA4405	(Other)	11812	19
POA4405	(Other)	14437	15
POA4405	(Other)	18375	5
POA4405	Co-op/church group etc	5250	8
POA4405	Co-op/church group etc	7875	21
POA4405	Co-op/church group etc	10500	13
POA4405	Co-op/church group etc	11812	5
POA4405	Co-op/church group etc	14437	3
POA4405	Person not in same household	52	9
POA4405	Person not in same household	3937	3
POA4405	Person not in same household	5250	15
POA4405	Person not in same household	7875	44
POA4405	Person not in same household	10500	90
POA4405	Person not in same household	11812	107
POA4405	Person not in same household	14437	91
POA4405	Person not in same household	18375	26
POA4405	Person not in same household	23625	7
POA4405	Person not in same household	49875	5
POA4405	Real estate agent	52	4
POA4405	Real estate agent	3937	4
POA4405	Real estate agent	5250	25
POA4405	Real estate agent	7875	89
POA4405	Real estate agent	10500	89
POA4405	Real estate agent	11812	306
POA4405	Real estate agent	14437	390
POA4405	Real estate agent	18375	78
POA4405	Real estate agent	23625	10
POA4405	State or territory housing authority	52	3
POA4405	State or territory housing authority	3937	5
POA4405	State or territory housing authority	5250	28
POA4405	State or territory housing authority	7875	22
POA4405	State or territory housing authority	10500	5
POA4405	State or territory housing authority	11812	13
POA4405	State or territory housing authority	14437	3
POA4406	(Other)	10500	5
POA4406	(Other)	11812	8
POA4406	Person not in same household	5250	8
POA4406	Person not in same household	7875	12
POA4406	Person not in same household	10500	14
POA4406	Person not in same household	11812	10
POA4406	Real estate agent	7875	3
POA4406	Real estate agent	10500	3
POA4406	Real estate agent	11812	9
POA4406	Real estate agent	14437	3
POA4406	State or territory housing authority	3937	5
POA4407	(Other)	52	3
POA4407	(Other)	5250	5
POA4407	(Other)	10500	3
POA4407	Person not in same household	5250	4
POA4407	Person not in same household	7875	7
POA4407	Person not in same household	10500	3
POA4407	Person not in same household	11812	4
POA4407	Person not in same household	14437	5
POA4407	Real estate agent	10500	4
POA4408	Co-op/church group etc	5250	4
POA4408	Person not in same household	10500	7
POA4408	Person not in same household	11812	5
POA4408	Real estate agent	10500	6
POA4408	Real estate agent	11812	7
POA4408	State or territory housing authority	5250	3
POA4410	Person not in same household	3937	4
POA4410	Person not in same household	5250	10
POA4410	Person not in same household	7875	6
POA4410	Person not in same household	10500	17
POA4410	Person not in same household	11812	11
POA4410	Real estate agent	7875	5
POA4410	Real estate agent	10500	11
POA4410	Real estate agent	11812	10
POA4410	State or territory housing authority	52	3
POA4410	State or territory housing authority	5250	4
POA4410	State or territory housing authority	7875	4
POA4411	Person not in same household	5250	3
POA4411	Person not in same household	10500	3
POA4411	Person not in same household	11812	4
POA4411	Real estate agent	7875	3
POA4411	Real estate agent	10500	6
POA4412	Real estate agent	10500	6
POA4413	(Other)	52	3
POA4413	(Other)	3937	4
POA4413	(Other)	5250	23
POA4413	(Other)	7875	10
POA4413	(Other)	10500	5
POA4413	(Other)	11812	5
POA4413	(Other)	14437	4
POA4413	Co-op/church group etc	7875	7
POA4413	Person not in same household	52	4
POA4413	Person not in same household	5250	30
POA4413	Person not in same household	7875	35
POA4413	Person not in same household	10500	50
POA4413	Person not in same household	11812	41
POA4413	Person not in same household	14437	27
POA4413	Person not in same household	18375	13
POA4413	Real estate agent	52	3
POA4413	Real estate agent	5250	14
POA4413	Real estate agent	7875	46
POA4413	Real estate agent	10500	91
POA4413	Real estate agent	11812	291
POA4413	Real estate agent	14437	239
POA4413	Real estate agent	18375	65
POA4413	Real estate agent	23625	12
POA4413	Real estate agent	28875	4
POA4413	State or territory housing authority	52	4
POA4413	State or territory housing authority	5250	15
POA4413	State or territory housing authority	7875	10
POA4413	State or territory housing authority	11812	3
POA4415		5250	4
POA4415	(Other)	52	7
POA4415	(Other)	3937	6
POA4415	(Other)	5250	12
POA4415	Co-op/church group etc	5250	14
POA4415	Co-op/church group etc	7875	3
POA4415	Person not in same household	52	3
POA4415	Person not in same household	3937	5
POA4415	Person not in same household	5250	3
POA4415	Person not in same household	7875	24
POA4415	Person not in same household	10500	15
POA4415	Person not in same household	11812	14
POA4415	Person not in same household	18375	6
POA4415	Real estate agent	5250	11
POA4415	Real estate agent	7875	31
POA4415	Real estate agent	10500	27
POA4415	Real estate agent	11812	72
POA4415	Real estate agent	14437	38
POA4415	State or territory housing authority	3937	7
POA4415	State or territory housing authority	5250	4
POA4415	State or territory housing authority	7875	6
POA4416	(Other)	10500	6
POA4417	(Other)	52	8
POA4417	(Other)	7875	5
POA4417	Co-op/church group etc	3937	3
POA4417	Co-op/church group etc	7875	4
POA4417	Person not in same household	5250	6
POA4417	Person not in same household	7875	10
POA4417	Person not in same household	10500	12
POA4417	Real estate agent	7875	3
POA4417	Real estate agent	10500	3
POA4417	Real estate agent	11812	6
POA4417	State or territory housing authority	52	5
POA4417	State or territory housing authority	7875	5
POA4419	(Other)	52	8
POA4419	(Other)	5250	5
POA4419	(Other)	7875	3
POA4419	Co-op/church group etc	5250	10
POA4419	Person not in same household	5250	10
POA4419	Person not in same household	7875	11
POA4419	Person not in same household	10500	5
POA4419	Person not in same household	11812	3
POA4419	Real estate agent	5250	8
POA4419	Real estate agent	7875	15
POA4419	Real estate agent	10500	7
POA4419	Real estate agent	11812	8
POA4419	Real estate agent	18375	3
POA4420		7875	5
POA4420	(Other)	52	4
POA4420	(Other)	11812	3
POA4420	Person not in same household	5250	10
POA4420	Person not in same household	7875	13
POA4420	Person not in same household	10500	13
POA4420	Real estate agent	7875	5
POA4420	Real estate agent	11812	3
POA4420	Real estate agent	14437	5
POA4420	State or territory housing authority	52	3
POA4421	(Other)	52	3
POA4421	(Other)	3937	5
POA4421	(Other)	5250	13
POA4421	(Other)	7875	4
POA4421	(Other)	10500	3
POA4421	Co-op/church group etc	7875	4
POA4421	Person not in same household	5250	12
POA4421	Person not in same household	7875	23
POA4421	Person not in same household	10500	26
POA4421	Person not in same household	11812	21
POA4421	Person not in same household	14437	12
POA4421	Real estate agent	7875	5
POA4421	Real estate agent	10500	10
POA4421	Real estate agent	11812	4
POA4421	Real estate agent	14437	5
POA4421	State or territory housing authority	52	3
POA4421	State or territory housing authority	5250	9
POA4421	State or territory housing authority	7875	4
POA4422	Person not in same household	5250	4
POA4422	Person not in same household	7875	4
POA4424	Person not in same household	5250	3
POA4425	Person not in same household	5250	6
POA4427	Person not in same household	7875	5
POA4428	Person not in same household	7875	4
POA4428	Person not in same household	10500	3
POA4428	Real estate agent	11812	3
POA4428	State or territory housing authority	5250	4
POA4428	State or territory housing authority	7875	3
POA4454	(Other)	52	6
POA4454	(Other)	3937	3
POA4454	Co-op/church group etc	5250	4
POA4454	Person not in same household	5250	3
POA4454	Person not in same household	7875	10
POA4454	State or territory housing authority	7875	4
POA4455		10500	3
POA4455	(Other)	52	40
POA4455	(Other)	3937	14
POA4455	(Other)	5250	23
POA4455	(Other)	7875	12
POA4455	(Other)	10500	12
POA4455	(Other)	11812	11
POA4455	(Other)	14437	5
POA4455	(Other)	18375	7
POA4455	Co-op/church group etc	5250	19
POA4455	Co-op/church group etc	7875	23
POA4455	Co-op/church group etc	10500	12
POA4455	Co-op/church group etc	11812	9
POA4455	Co-op/church group etc	23625	3
POA4455	Person not in same household	52	5
POA4455	Person not in same household	5250	23
POA4455	Person not in same household	7875	37
POA4455	Person not in same household	10500	35
POA4455	Person not in same household	11812	48
POA4455	Person not in same household	14437	38
POA4455	Person not in same household	18375	19
POA4455	Person not in same household	23625	9
POA4455	Real estate agent	52	3
POA4455	Real estate agent	5250	26
POA4455	Real estate agent	7875	77
POA4455	Real estate agent	10500	76
POA4455	Real estate agent	11812	131
POA4455	Real estate agent	14437	219
POA4455	Real estate agent	18375	135
POA4455	Real estate agent	23625	8
POA4455	State or territory housing authority	52	18
POA4455	State or territory housing authority	3937	6
POA4455	State or territory housing authority	5250	16
POA4455	State or territory housing authority	7875	17
POA4455	State or territory housing authority	10500	5
POA4455	State or territory housing authority	11812	11
POA4465	(Other)	52	3
POA4465	(Other)	7875	3
POA4465	(Other)	14437	5
POA4465	Co-op/church group etc	7875	3
POA4465	Co-op/church group etc	11812	5
POA4465	Person not in same household	5250	8
POA4465	Person not in same household	7875	21
POA4465	Person not in same household	10500	10
POA4465	Person not in same household	11812	7
POA4465	Real estate agent	10500	5
POA4465	State or territory housing authority	5250	6
POA4465	State or territory housing authority	7875	6
POA4468	Co-op/church group etc	5250	4
POA4468	Person not in same household	5250	5
POA4470	(Other)	52	35
POA4470	(Other)	3937	13
POA4470	(Other)	5250	5
POA4470	(Other)	7875	8
POA4470	(Other)	10500	5
POA4470	Co-op/church group etc	52	3
POA4470	Co-op/church group etc	7875	3
POA4470	Person not in same household	52	4
POA4470	Person not in same household	5250	11
POA4470	Person not in same household	7875	34
POA4470	Person not in same household	10500	38
POA4470	Person not in same household	11812	16
POA4470	Person not in same household	14437	12
POA4470	Person not in same household	18375	5
POA4470	Real estate agent	5250	20
POA4470	Real estate agent	7875	57
