SA2_NAME16	IndigenousStatus	persons
Cashmere	Both Aboriginal & Torres Strait Islander	22
Cashmere	Non-indigenous	19163
Cashmere	Torres Strait Islander	30
Dayboro	Aboriginal	143
Dayboro	Both Aboriginal & Torres Strait Islander	16
Dayboro	Non-indigenous	9039
Dayboro	Torres Strait Islander	15
Eatons Hill	Aboriginal	114
Eatons Hill	Both Aboriginal & Torres Strait Islander	10
Eatons Hill	Non-indigenous	7695
Eatons Hill	Torres Strait Islander	3
The Hills District	Aboriginal	440
The Hills District	Both Aboriginal & Torres Strait Islander	12
The Hills District	Non-indigenous	23833
The Hills District	Torres Strait Islander	28
Samford Valley	Aboriginal	121
Samford Valley	Both Aboriginal & Torres Strait Islander	7
Samford Valley	Non-indigenous	12242
Samford Valley	Torres Strait Islander	15
Murrumba Downs - Griffin	Aboriginal	613
Murrumba Downs - Griffin	Both Aboriginal & Torres Strait Islander	36
Murrumba Downs - Griffin	Non-indigenous	22395
Murrumba Downs - Griffin	Torres Strait Islander	45
Dakabin	Aboriginal	181
Dakabin	Both Aboriginal & Torres Strait Islander	13
Dakabin	Non-indigenous	5068
Dakabin	Torres Strait Islander	13
Kallangur	Aboriginal	1005
Kallangur	Both Aboriginal & Torres Strait Islander	53
Kallangur	Non-indigenous	20655
Kallangur	Torres Strait Islander	36
Mango Hill	Aboriginal	342
Mango Hill	Both Aboriginal & Torres Strait Islander	24
Mango Hill	Non-indigenous	14531
Mango Hill	Torres Strait Islander	24
North Lakes	Aboriginal	530
North Lakes	Both Aboriginal & Torres Strait Islander	43
North Lakes	Non-indigenous	22426
North Lakes	Torres Strait Islander	31
Bray Park	Aboriginal	357
Bray Park	Both Aboriginal & Torres Strait Islander	16
Bray Park	Non-indigenous	9873
Bray Park	Torres Strait Islander	25
Lawnton	Aboriginal	323
Lawnton	Both Aboriginal & Torres Strait Islander	27
Lawnton	Non-indigenous	6731
Lawnton	Torres Strait Islander	14
Petrie	Aboriginal	271
Petrie	Both Aboriginal & Torres Strait Islander	10
Petrie	Non-indigenous	8446
Petrie	Torres Strait Islander	8
Strathpine - Brendale	Aboriginal	528
Strathpine - Brendale	Both Aboriginal & Torres Strait Islander	43
Strathpine - Brendale	Non-indigenous	13154
Strathpine - Brendale	Torres Strait Islander	22
Aurukun	Aboriginal	904
Aurukun	Both Aboriginal & Torres Strait Islander	66
Aurukun	Non-indigenous	121
Aurukun	Torres Strait Islander	10
Cape York	Aboriginal	2894
Cape York	Both Aboriginal & Torres Strait Islander	660
Cape York	Non-indigenous	4123
Cape York	Torres Strait Islander	126
Croydon - Etheridge	Aboriginal	120
Croydon - Etheridge	Both Aboriginal & Torres Strait Islander	4
Croydon - Etheridge	Non-indigenous	854
Croydon - Etheridge	Torres Strait Islander	3
Kowanyama - Pormpuraaw	Aboriginal	1362
Kowanyama - Pormpuraaw	Both Aboriginal & Torres Strait Islander	36
Kowanyama - Pormpuraaw	Non-indigenous	283
Kowanyama - Pormpuraaw	Torres Strait Islander	10
Northern Peninsula	Aboriginal	106
Northern Peninsula	Both Aboriginal & Torres Strait Islander	1420
Northern Peninsula	Non-indigenous	495
Northern Peninsula	Torres Strait Islander	760
Tablelands	Aboriginal	848
Tablelands	Both Aboriginal & Torres Strait Islander	158
Tablelands	Non-indigenous	5058
Tablelands	Torres Strait Islander	140
Torres	Aboriginal	104
Torres	Both Aboriginal & Torres Strait Islander	701
Torres	Non-indigenous	1056
Torres	Torres Strait Islander	1560
Torres Strait Islands	Aboriginal	47
Torres Strait Islands	Both Aboriginal & Torres Strait Islander	658
Torres Strait Islands	Non-indigenous	383
Torres Strait Islands	Torres Strait Islander	3036
Weipa	Aboriginal	308
Weipa	Both Aboriginal & Torres Strait Islander	291
Weipa	Non-indigenous	3284
Weipa	Torres Strait Islander	214
Carpentaria	Aboriginal	2964
Carpentaria	Both Aboriginal & Torres Strait Islander	78
Carpentaria	Non-indigenous	1855
Carpentaria	Torres Strait Islander	24
Mount Isa	Aboriginal	3650
Mount Isa	Both Aboriginal & Torres Strait Islander	180
Mount Isa	Non-indigenous	14399
Mount Isa	Torres Strait Islander	88
Mount Isa Surrounds	Aboriginal	919
Mount Isa Surrounds	Both Aboriginal & Torres Strait Islander	31
Mount Isa Surrounds	Non-indigenous	3078
Mount Isa Surrounds	Torres Strait Islander	16
Northern Highlands	Aboriginal	240
Northern Highlands	Both Aboriginal & Torres Strait Islander	15
Northern Highlands	Non-indigenous	2832
Northern Highlands	Torres Strait Islander	8
Barcaldine - Blackall	Aboriginal	296
Barcaldine - Blackall	Both Aboriginal & Torres Strait Islander	21
Barcaldine - Blackall	Non-indigenous	4415
Barcaldine - Blackall	Torres Strait Islander	17
Charleville	Aboriginal	439
Charleville	Both Aboriginal & Torres Strait Islander	5
Charleville	Non-indigenous	3515
Charleville	Torres Strait Islander	12
Far Central West	Aboriginal	279
Far Central West	Both Aboriginal & Torres Strait Islander	7
Far Central West	Non-indigenous	1862
Far Central West	Torres Strait Islander	8
Far South West	Aboriginal	701
Far South West	Both Aboriginal & Torres Strait Islander	20
Far South West	Non-indigenous	1992
Longreach	Aboriginal	187
Longreach	Both Aboriginal & Torres Strait Islander	23
Longreach	Non-indigenous	3423
Longreach	Torres Strait Islander	14
Buderim - North	Aboriginal	224
Buderim - North	Both Aboriginal & Torres Strait Islander	19
Buderim - North	Non-indigenous	17709
Buderim - North	Torres Strait Islander	8
Buderim - South	Aboriginal	292
Buderim - South	Both Aboriginal & Torres Strait Islander	8
Buderim - South	Non-indigenous	17175
Buderim - South	Torres Strait Islander	26
Mountain Creek	Aboriginal	259
Mountain Creek	Both Aboriginal & Torres Strait Islander	10
Mountain Creek	Non-indigenous	11676
Mountain Creek	Torres Strait Islander	5
Sippy Downs	Aboriginal	310
Sippy Downs	Both Aboriginal & Torres Strait Islander	10
Sippy Downs	Non-indigenous	11209
Sippy Downs	Torres Strait Islander	15
Aroona - Currimundi	Aboriginal	249
Aroona - Currimundi	Both Aboriginal & Torres Strait Islander	6
Aroona - Currimundi	Non-indigenous	9765
Aroona - Currimundi	Torres Strait Islander	23
Buddina - Minyama	Aboriginal	121
Buddina - Minyama	Both Aboriginal & Torres Strait Islander	3
Buddina - Minyama	Non-indigenous	6832
Caloundra - Kings Beach	Aboriginal	143
Caloundra - Kings Beach	Both Aboriginal & Torres Strait Islander	7
Caloundra - Kings Beach	Non-indigenous	6809
Caloundra - Kings Beach	Torres Strait Islander	14
Golden Beach - Pelican Waters	Aboriginal	230
Golden Beach - Pelican Waters	Both Aboriginal & Torres Strait Islander	20
Golden Beach - Pelican Waters	Non-indigenous	12780
Golden Beach - Pelican Waters	Torres Strait Islander	5
Moffat Beach - Battery Hill	Aboriginal	175
Moffat Beach - Battery Hill	Non-indigenous	7952
Moffat Beach - Battery Hill	Torres Strait Islander	3
Parrearra - Warana	Aboriginal	192
Parrearra - Warana	Both Aboriginal & Torres Strait Islander	3
Parrearra - Warana	Non-indigenous	10185
Parrearra - Warana	Torres Strait Islander	12
Wurtulla - Birtinya	Aboriginal	261
Wurtulla - Birtinya	Both Aboriginal & Torres Strait Islander	11
Wurtulla - Birtinya	Non-indigenous	10386
Wurtulla - Birtinya	Torres Strait Islander	13
Caloundra West - Baringa	Aboriginal	437
Caloundra West - Baringa	Both Aboriginal & Torres Strait Islander	15
Caloundra West - Baringa	Non-indigenous	15230
Caloundra West - Baringa	Torres Strait Islander	25
Meridan Plains - Little Mountain (North)	Aboriginal	347
Meridan Plains - Little Mountain (North)	Both Aboriginal & Torres Strait Islander	20
Meridan Plains - Little Mountain (North)	Non-indigenous	14022
Meridan Plains - Little Mountain (North)	Torres Strait Islander	8
Coolum Beach	Aboriginal	266
Coolum Beach	Both Aboriginal & Torres Strait Islander	16
Coolum Beach	Non-indigenous	15641
Coolum Beach	Torres Strait Islander	25
Marcoola - Mudjimba	Aboriginal	247
Marcoola - Mudjimba	Both Aboriginal & Torres Strait Islander	6
Marcoola - Mudjimba	Non-indigenous	11704
Marcoola - Mudjimba	Torres Strait Islander	4
Maroochydore - Kuluin	Aboriginal	478
Maroochydore - Kuluin	Both Aboriginal & Torres Strait Islander	26
Maroochydore - Kuluin	Non-indigenous	22800
Maroochydore - Kuluin	Torres Strait Islander	23
Mooloolaba - Alexandra Headland	Aboriginal	195
Mooloolaba - Alexandra Headland	Both Aboriginal & Torres Strait Islander	15
Mooloolaba - Alexandra Headland	Non-indigenous	12217
Mooloolaba - Alexandra Headland	Torres Strait Islander	16
Noosa Heads	Aboriginal	32
Noosa Heads	Non-indigenous	5088
Noosaville	Aboriginal	95
Noosaville	Non-indigenous	9249
Sunshine Beach	Aboriginal	64
Sunshine Beach	Non-indigenous	6782
Sunshine Beach	Torres Strait Islander	5
Tewantin	Aboriginal	219
Tewantin	Both Aboriginal & Torres Strait Islander	7
Tewantin	Non-indigenous	10305
Tewantin	Torres Strait Islander	7
Peregian Beach - Marcus Beach	Aboriginal	55
Peregian Beach - Marcus Beach	Non-indigenous	4052
Peregian Springs	Aboriginal	187
Peregian Springs	Both Aboriginal & Torres Strait Islander	12
Peregian Springs	Non-indigenous	10484
Peregian Springs	Torres Strait Islander	11
Beerwah	Aboriginal	306
Beerwah	Both Aboriginal & Torres Strait Islander	7
Beerwah	Non-indigenous	8938
Beerwah	Torres Strait Islander	4
Caloundra Hinterland	Aboriginal	141
Caloundra Hinterland	Both Aboriginal & Torres Strait Islander	10
Caloundra Hinterland	Non-indigenous	8954
Caloundra Hinterland	Torres Strait Islander	5
Glass House Mountains	Aboriginal	181
Glass House Mountains	Both Aboriginal & Torres Strait Islander	10
Glass House Mountains	Non-indigenous	6358
Glass House Mountains	Torres Strait Islander	3
Landsborough	Aboriginal	472
Landsborough	Both Aboriginal & Torres Strait Islander	11
Landsborough	Non-indigenous	15151
Landsborough	Torres Strait Islander	18
Maroochy Hinterland	Aboriginal	114
Maroochy Hinterland	Both Aboriginal & Torres Strait Islander	7
Maroochy Hinterland	Non-indigenous	6709
Palmwoods	Aboriginal	219
Palmwoods	Both Aboriginal & Torres Strait Islander	15
Palmwoods	Non-indigenous	11389
Palmwoods	Torres Strait Islander	20
Bli Bli	Aboriginal	330
Bli Bli	Both Aboriginal & Torres Strait Islander	10
Bli Bli	Non-indigenous	10396
Bli Bli	Torres Strait Islander	14
Diddillibah - Rosemount	Aboriginal	68
Diddillibah - Rosemount	Both Aboriginal & Torres Strait Islander	3
Diddillibah - Rosemount	Non-indigenous	4329
Diddillibah - Rosemount	Torres Strait Islander	3
Eumundi - Yandina	Aboriginal	283
Eumundi - Yandina	Both Aboriginal & Torres Strait Islander	24
Eumundi - Yandina	Non-indigenous	12027
Eumundi - Yandina	Torres Strait Islander	14
Nambour	Aboriginal	853
Nambour	Both Aboriginal & Torres Strait Islander	54
Nambour	Non-indigenous	21550
Nambour	Torres Strait Islander	35
Noosa Hinterland	Aboriginal	462
Noosa Hinterland	Both Aboriginal & Torres Strait Islander	17
Noosa Hinterland	Non-indigenous	23707
Noosa Hinterland	Torres Strait Islander	21
Cambooya - Wyreema	Aboriginal	340
Cambooya - Wyreema	Both Aboriginal & Torres Strait Islander	10
Cambooya - Wyreema	Non-indigenous	7540
Cambooya - Wyreema	Torres Strait Islander	9
Darling Heights	Aboriginal	577
Darling Heights	Both Aboriginal & Torres Strait Islander	34
Darling Heights	Non-indigenous	13948
Darling Heights	Torres Strait Islander	17
Drayton - Harristown	Aboriginal	661
Drayton - Harristown	Both Aboriginal & Torres Strait Islander	32
Drayton - Harristown	Non-indigenous	10112
Drayton - Harristown	Torres Strait Islander	18
Gatton	Aboriginal	329
Gatton	Both Aboriginal & Torres Strait Islander	10
Gatton	Non-indigenous	7601
Gatton	Torres Strait Islander	11
Gowrie (Qld)	Aboriginal	342
Gowrie (Qld)	Both Aboriginal & Torres Strait Islander	13
Gowrie (Qld)	Non-indigenous	6700
Gowrie (Qld)	Torres Strait Islander	4
Highfields	Aboriginal	418
Highfields	Both Aboriginal & Torres Strait Islander	22
Highfields	Non-indigenous	14138
Highfields	Torres Strait Islander	4
Lockyer Valley - West	Aboriginal	450
Lockyer Valley - West	Both Aboriginal & Torres Strait Islander	11
Lockyer Valley - West	Non-indigenous	11468
Lockyer Valley - West	Torres Strait Islander	14
Middle Ridge	Aboriginal	136
Middle Ridge	Non-indigenous	7459
Newtown (Qld)	Aboriginal	704
Newtown (Qld)	Both Aboriginal & Torres Strait Islander	21
Newtown (Qld)	Non-indigenous	9284
Newtown (Qld)	Torres Strait Islander	30
North Toowoomba - Harlaxton	Aboriginal	385
North Toowoomba - Harlaxton	Both Aboriginal & Torres Strait Islander	17
North Toowoomba - Harlaxton	Non-indigenous	6014
North Toowoomba - Harlaxton	Torres Strait Islander	10
Rangeville	Aboriginal	220
Rangeville	Both Aboriginal & Torres Strait Islander	3
Rangeville	Non-indigenous	8430
Rangeville	Torres Strait Islander	15
Toowoomba - Central	Aboriginal	582
Toowoomba - Central	Both Aboriginal & Torres Strait Islander	24
Toowoomba - Central	Non-indigenous	13350
Toowoomba - Central	Torres Strait Islander	31
Toowoomba - East	Aboriginal	341
Toowoomba - East	Both Aboriginal & Torres Strait Islander	5
Toowoomba - East	Non-indigenous	10182
Toowoomba - East	Torres Strait Islander	5
Toowoomba - West	Aboriginal	687
Toowoomba - West	Both Aboriginal & Torres Strait Islander	16
Toowoomba - West	Non-indigenous	15128
Toowoomba - West	Torres Strait Islander	17
Wilsonton	Aboriginal	1092
Wilsonton	Both Aboriginal & Torres Strait Islander	37
Wilsonton	Non-indigenous	12954
Wilsonton	Torres Strait Islander	29
Ayr	Aboriginal	534
Ayr	Both Aboriginal & Torres Strait Islander	97
Ayr	Non-indigenous	8276
Ayr	Torres Strait Islander	80
Burdekin	Aboriginal	317
Burdekin	Both Aboriginal & Torres Strait Islander	51
Burdekin	Non-indigenous	7271
Burdekin	Torres Strait Islander	19
Charters Towers	Aboriginal	796
Charters Towers	Both Aboriginal & Torres Strait Islander	74
Charters Towers	Non-indigenous	7124
Charters Towers	Torres Strait Islander	46
Dalrymple	Aboriginal	198
Dalrymple	Both Aboriginal & Torres Strait Islander	12
Dalrymple	Non-indigenous	3533
Dalrymple	Torres Strait Islander	11
Ingham	Aboriginal	339
Ingham	Both Aboriginal & Torres Strait Islander	65
Ingham	Non-indigenous	4019
Ingham	Torres Strait Islander	32
Ingham Surrounds	Aboriginal	273
Ingham Surrounds	Both Aboriginal & Torres Strait Islander	31
Ingham Surrounds	Non-indigenous	6141
Ingham Surrounds	Torres Strait Islander	17
Palm Island	Aboriginal	1521
Palm Island	Both Aboriginal & Torres Strait Islander	379
Palm Island	Non-indigenous	179
Palm Island	Torres Strait Islander	19
Aitkenvale	Aboriginal	273
Aitkenvale	Both Aboriginal & Torres Strait Islander	68
Aitkenvale	Non-indigenous	4413
Aitkenvale	Torres Strait Islander	43
Annandale (Qld)	Aboriginal	326
Annandale (Qld)	Both Aboriginal & Torres Strait Islander	36
Annandale (Qld)	Non-indigenous	9727
Annandale (Qld)	Torres Strait Islander	27
Belgian Gardens - Pallarenda	Aboriginal	106
Belgian Gardens - Pallarenda	Both Aboriginal & Torres Strait Islander	30
Belgian Gardens - Pallarenda	Non-indigenous	3037
Belgian Gardens - Pallarenda	Torres Strait Islander	19
Bohle Plains	Aboriginal	358
Bohle Plains	Both Aboriginal & Torres Strait Islander	22
Bohle Plains	Non-indigenous	8108
Bohle Plains	Torres Strait Islander	27
Condon - Rasmussen	Aboriginal	1088
Condon - Rasmussen	Both Aboriginal & Torres Strait Islander	255
Condon - Rasmussen	Non-indigenous	9228
Condon - Rasmussen	Torres Strait Islander	228
Cranbrook	Aboriginal	434
Cranbrook	Both Aboriginal & Torres Strait Islander	104
Cranbrook	Non-indigenous	5219
Cranbrook	Torres Strait Islander	87
Douglas	Aboriginal	209
Douglas	Both Aboriginal & Torres Strait Islander	43
Douglas	Non-indigenous	7593
Douglas	Torres Strait Islander	23
Garbutt - West End	Aboriginal	483
Garbutt - West End	Both Aboriginal & Torres Strait Islander	74
Garbutt - West End	Non-indigenous	5646
Garbutt - West End	Torres Strait Islander	70
Gulliver - Currajong - Vincent	Aboriginal	548
Gulliver - Currajong - Vincent	Both Aboriginal & Torres Strait Islander	157
Gulliver - Currajong - Vincent	Non-indigenous	6701
Gulliver - Currajong - Vincent	Torres Strait Islander	180
Heatley	Aboriginal	337
Heatley	Both Aboriginal & Torres Strait Islander	106
Heatley	Non-indigenous	3394
Heatley	Torres Strait Islander	70
Hermit Park - Rosslea	Aboriginal	299
Hermit Park - Rosslea	Both Aboriginal & Torres Strait Islander	85
Hermit Park - Rosslea	Non-indigenous	4980
Hermit Park - Rosslea	Torres Strait Islander	51
Hyde Park - Pimlico	Aboriginal	255
Hyde Park - Pimlico	Both Aboriginal & Torres Strait Islander	36
Hyde Park - Pimlico	Non-indigenous	4388
Hyde Park - Pimlico	Torres Strait Islander	49
Kelso	Aboriginal	1091
Kelso	Both Aboriginal & Torres Strait Islander	219
Kelso	Non-indigenous	9170
Kelso	Torres Strait Islander	203
Kirwan - East	Aboriginal	671
Kirwan - East	Both Aboriginal & Torres Strait Islander	159
Kirwan - East	Non-indigenous	6702
Kirwan - East	Torres Strait Islander	161
Kirwan - West	Aboriginal	943
Kirwan - West	Both Aboriginal & Torres Strait Islander	221
Kirwan - West	Non-indigenous	13621
Kirwan - West	Torres Strait Islander	159
Magnetic Island	Aboriginal	48
Magnetic Island	Both Aboriginal & Torres Strait Islander	3
Magnetic Island	Non-indigenous	2424
Mount Louisa	Aboriginal	583
Mount Louisa	Both Aboriginal & Torres Strait Islander	139
Mount Louisa	Non-indigenous	9266
Mount Louisa	Torres Strait Islander	122
Mundingburra	Aboriginal	153
Mundingburra	Both Aboriginal & Torres Strait Islander	31
Mundingburra	Non-indigenous	3372
Mundingburra	Torres Strait Islander	38
Northern Beaches	Aboriginal	322
Northern Beaches	Both Aboriginal & Torres Strait Islander	35
Northern Beaches	Non-indigenous	6196
Northern Beaches	Torres Strait Islander	13
Oonoonba	Aboriginal	286
Oonoonba	Both Aboriginal & Torres Strait Islander	34
Oonoonba	Non-indigenous	6668
Oonoonba	Torres Strait Islander	45
South Townsville - Railway Estate	Aboriginal	281
South Townsville - Railway Estate	Both Aboriginal & Torres Strait Islander	52
South Townsville - Railway Estate	Non-indigenous	4902
South Townsville - Railway Estate	Torres Strait Islander	61
Townsville - South	Aboriginal	142
Townsville - South	Both Aboriginal & Torres Strait Islander	11
Townsville - South	Non-indigenous	4596
Townsville - South	Torres Strait Islander	18
Townsville City - North Ward	Aboriginal	275
Townsville City - North Ward	Both Aboriginal & Torres Strait Islander	51
Townsville City - North Ward	Non-indigenous	8693
Townsville City - North Ward	Torres Strait Islander	97
Wulguru - Roseneath	Aboriginal	957
Wulguru - Roseneath	Both Aboriginal & Torres Strait Islander	175
Wulguru - Roseneath	Non-indigenous	4866
Wulguru - Roseneath	Torres Strait Islander	93
Burdell - Mount Low	Aboriginal	953
