SED_NAME21	Religion	Denomination	Sex	persons
Mount Ommaney	Christianity	Presbyterian Reformed	F	521
Mount Ommaney	Christianity	Presbyterian Reformed	M	507
Mount Ommaney	Christianity	Protestant (Other)	F	180
Mount Ommaney	Christianity	Protestant (Other)	M	155
Mount Ommaney	Christianity	Salvation Army	F	37
Mount Ommaney	Christianity	Salvation Army	M	36
Mount Ommaney	Christianity	Seventh Day Adventist	F	43
Mount Ommaney	Christianity	Seventh Day Adventist	M	20
Mount Ommaney	Christianity	Uniting Church	F	1200
Mount Ommaney	Christianity	Uniting Church	M	953
Mount Ommaney	Hinduism		F	789
Mount Ommaney	Hinduism		M	782
Mount Ommaney	Islam		F	465
Mount Ommaney	Islam		M	500
Mount Ommaney	Judaism		F	47
Mount Ommaney	Judaism		M	39
Mount Ommaney	No religion		F	9749
Mount Ommaney	No religion		M	10626
Mudgeeraba	(Other)		F	1977
Mudgeeraba	(Other)		M	1971
Mudgeeraba	(Other)	(Other)	F	139
Mudgeeraba	(Other)	(Other)	M	78
Mudgeeraba	(Other)	Australian Aboriginal Traditional	F	4
Mudgeeraba	(Other)	Other spiritual beliefs	F	112
Mudgeeraba	(Other)	Other spiritual beliefs	M	64
Mudgeeraba	(Other)	Secular beliefs	F	67
Mudgeeraba	(Other)	Secular beliefs	M	96
Mudgeeraba	(Other)	Sikhism	F	44
Mudgeeraba	(Other)	Sikhism	M	53
Mudgeeraba	Buddhism		F	522
Mudgeeraba	Buddhism		M	309
Mudgeeraba	Christianity		F	1254
Mudgeeraba	Christianity		M	1070
Mudgeeraba	Christianity	(Other)	F	32
Mudgeeraba	Christianity	(Other)	M	31
Mudgeeraba	Christianity	Anglican	F	3925
Mudgeeraba	Christianity	Anglican	M	3274
Mudgeeraba	Christianity	Baptist	F	435
Mudgeeraba	Christianity	Baptist	M	404
Mudgeeraba	Christianity	Catholic	F	5485
Mudgeeraba	Christianity	Catholic	M	4568
Mudgeeraba	Christianity	Churches Of Christ	F	23
Mudgeeraba	Christianity	Churches Of Christ	M	19
Mudgeeraba	Christianity	Eastern Orthodox	F	218
Mudgeeraba	Christianity	Eastern Orthodox	M	222
Mudgeeraba	Christianity	Jehovah's Witnesses	F	186
Mudgeeraba	Christianity	Jehovah's Witnesses	M	131
Mudgeeraba	Christianity	Latter Day Saints	F	208
Mudgeeraba	Christianity	Latter Day Saints	M	189
Mudgeeraba	Christianity	Lutheran	F	154
Mudgeeraba	Christianity	Lutheran	M	140
Mudgeeraba	Christianity	Oriental Orthodox	F	24
Mudgeeraba	Christianity	Oriental Orthodox	M	20
Mudgeeraba	Christianity	Pentecostal	F	848
Mudgeeraba	Christianity	Pentecostal	M	729
Mudgeeraba	Christianity	Presbyterian Reformed	F	677
Mudgeeraba	Christianity	Presbyterian Reformed	M	537
Mudgeeraba	Christianity	Protestant (Other)	F	120
Mudgeeraba	Christianity	Protestant (Other)	M	108
Mudgeeraba	Christianity	Salvation Army	F	25
Mudgeeraba	Christianity	Salvation Army	M	24
Mudgeeraba	Christianity	Seventh Day Adventist	F	106
Mudgeeraba	Christianity	Seventh Day Adventist	M	95
Mudgeeraba	Christianity	Uniting Church	F	1124
Mudgeeraba	Christianity	Uniting Church	M	915
Mudgeeraba	Hinduism		F	183
Mudgeeraba	Hinduism		M	183
Mudgeeraba	Islam		F	135
Mudgeeraba	Islam		M	125
Mudgeeraba	Judaism		F	68
Mudgeeraba	Judaism		M	65
Mudgeeraba	No religion		F	12264
Mudgeeraba	No religion		M	12907
Mulgrave	(Other)		F	2665
Mulgrave	(Other)		M	2875
Mulgrave	(Other)	(Other)	F	167
Mulgrave	(Other)	(Other)	M	143
Mulgrave	(Other)	Australian Aboriginal Traditional	F	20
Mulgrave	(Other)	Australian Aboriginal Traditional	M	18
Mulgrave	(Other)	Other spiritual beliefs	F	61
Mulgrave	(Other)	Other spiritual beliefs	M	28
Mulgrave	(Other)	Secular beliefs	F	45
Mulgrave	(Other)	Secular beliefs	M	56
Mulgrave	(Other)	Sikhism	F	181
Mulgrave	(Other)	Sikhism	M	203
Mulgrave	Buddhism		F	396
Mulgrave	Buddhism		M	245
Mulgrave	Christianity		F	848
Mulgrave	Christianity		M	705
Mulgrave	Christianity	(Other)	F	16
Mulgrave	Christianity	(Other)	M	11
Mulgrave	Christianity	Anglican	F	3975
Mulgrave	Christianity	Anglican	M	3436
Mulgrave	Christianity	Baptist	F	302
Mulgrave	Christianity	Baptist	M	252
Mulgrave	Christianity	Brethren	M	5
Mulgrave	Christianity	Catholic	F	6457
Mulgrave	Christianity	Catholic	M	5669
Mulgrave	Christianity	Churches Of Christ	F	37
Mulgrave	Christianity	Churches Of Christ	M	26
Mulgrave	Christianity	Eastern Orthodox	F	111
Mulgrave	Christianity	Eastern Orthodox	M	120
Mulgrave	Christianity	Jehovah's Witnesses	F	256
Mulgrave	Christianity	Jehovah's Witnesses	M	187
Mulgrave	Christianity	Latter Day Saints	F	104
Mulgrave	Christianity	Latter Day Saints	M	81
Mulgrave	Christianity	Lutheran	F	130
Mulgrave	Christianity	Lutheran	M	125
Mulgrave	Christianity	Oriental Orthodox	F	3
Mulgrave	Christianity	Pentecostal	F	465
Mulgrave	Christianity	Pentecostal	M	355
Mulgrave	Christianity	Presbyterian Reformed	F	664
Mulgrave	Christianity	Presbyterian Reformed	M	648
Mulgrave	Christianity	Protestant (Other)	F	142
Mulgrave	Christianity	Protestant (Other)	M	119
Mulgrave	Christianity	Salvation Army	F	43
Mulgrave	Christianity	Salvation Army	M	30
Mulgrave	Christianity	Seventh Day Adventist	F	161
Mulgrave	Christianity	Seventh Day Adventist	M	135
Mulgrave	Christianity	Uniting Church	F	868
Mulgrave	Christianity	Uniting Church	M	670
Mulgrave	Hinduism		F	110
Mulgrave	Hinduism		M	120
Mulgrave	Islam		F	78
Mulgrave	Islam		M	70
Mulgrave	Judaism		F	11
Mulgrave	Judaism		M	5
Mulgrave	No religion		F	10151
Mulgrave	No religion		M	11122
Mundingburra	(Other)		F	2210
Mundingburra	(Other)		M	3808
Mundingburra	(Other)	(Other)	F	95
Mundingburra	(Other)	(Other)	M	90
Mundingburra	(Other)	Australian Aboriginal Traditional	F	9
Mundingburra	(Other)	Australian Aboriginal Traditional	M	6
Mundingburra	(Other)	Other spiritual beliefs	F	40
Mundingburra	(Other)	Other spiritual beliefs	M	29
Mundingburra	(Other)	Secular beliefs	F	64
Mundingburra	(Other)	Secular beliefs	M	94
Mundingburra	(Other)	Sikhism	F	100
Mundingburra	(Other)	Sikhism	M	101
Mundingburra	Buddhism		F	334
Mundingburra	Buddhism		M	249
Mundingburra	Christianity		F	713
Mundingburra	Christianity		M	609
Mundingburra	Christianity	(Other)	F	18
Mundingburra	Christianity	(Other)	M	19
Mundingburra	Christianity	Anglican	F	2928
Mundingburra	Christianity	Anglican	M	2413
Mundingburra	Christianity	Baptist	F	409
Mundingburra	Christianity	Baptist	M	362
Mundingburra	Christianity	Brethren	F	4
Mundingburra	Christianity	Brethren	M	3
Mundingburra	Christianity	Catholic	F	6090
Mundingburra	Christianity	Catholic	M	5337
Mundingburra	Christianity	Churches Of Christ	F	21
Mundingburra	Christianity	Churches Of Christ	M	13
Mundingburra	Christianity	Eastern Orthodox	F	199
Mundingburra	Christianity	Eastern Orthodox	M	186
Mundingburra	Christianity	Jehovah's Witnesses	F	118
Mundingburra	Christianity	Jehovah's Witnesses	M	60
Mundingburra	Christianity	Latter Day Saints	F	39
Mundingburra	Christianity	Latter Day Saints	M	15
Mundingburra	Christianity	Lutheran	F	113
Mundingburra	Christianity	Lutheran	M	89
Mundingburra	Christianity	Oriental Orthodox	F	53
Mundingburra	Christianity	Oriental Orthodox	M	56
Mundingburra	Christianity	Pentecostal	F	313
Mundingburra	Christianity	Pentecostal	M	276
Mundingburra	Christianity	Presbyterian Reformed	F	623
Mundingburra	Christianity	Presbyterian Reformed	M	559
Mundingburra	Christianity	Protestant (Other)	F	141
Mundingburra	Christianity	Protestant (Other)	M	128
Mundingburra	Christianity	Salvation Army	F	66
Mundingburra	Christianity	Salvation Army	M	46
Mundingburra	Christianity	Seventh Day Adventist	F	114
Mundingburra	Christianity	Seventh Day Adventist	M	94
Mundingburra	Christianity	Uniting Church	F	1090
Mundingburra	Christianity	Uniting Church	M	777
Mundingburra	Hinduism		F	343
Mundingburra	Hinduism		M	394
Mundingburra	Islam		F	287
Mundingburra	Islam		M	311
Mundingburra	Judaism		F	15
Mundingburra	Judaism		M	20
Mundingburra	No religion		F	8703
Mundingburra	No religion		M	9822
Murrumba	(Other)		F	1982
Murrumba	(Other)		M	2114
Murrumba	(Other)	(Other)	F	184
Murrumba	(Other)	(Other)	M	116
Murrumba	(Other)	Australian Aboriginal Traditional	F	9
Murrumba	(Other)	Australian Aboriginal Traditional	M	8
Murrumba	(Other)	Other spiritual beliefs	F	96
Murrumba	(Other)	Other spiritual beliefs	M	45
Murrumba	(Other)	Secular beliefs	F	81
Murrumba	(Other)	Secular beliefs	M	103
Murrumba	(Other)	Sikhism	F	701
Murrumba	(Other)	Sikhism	M	747
Murrumba	Buddhism		F	355
Murrumba	Buddhism		M	220
Murrumba	Christianity		F	1522
Murrumba	Christianity		M	1385
Murrumba	Christianity	(Other)	F	118
Murrumba	Christianity	(Other)	M	106
Murrumba	Christianity	Anglican	F	3555
Murrumba	Christianity	Anglican	M	2777
Murrumba	Christianity	Baptist	F	926
Murrumba	Christianity	Baptist	M	888
Murrumba	Christianity	Brethren	F	4
Murrumba	Christianity	Brethren	M	7
Murrumba	Christianity	Catholic	F	6069
Murrumba	Christianity	Catholic	M	5170
Murrumba	Christianity	Churches Of Christ	F	50
Murrumba	Christianity	Churches Of Christ	M	33
Murrumba	Christianity	Eastern Orthodox	F	110
Murrumba	Christianity	Eastern Orthodox	M	127
Murrumba	Christianity	Jehovah's Witnesses	F	215
Murrumba	Christianity	Jehovah's Witnesses	M	202
Murrumba	Christianity	Latter Day Saints	F	206
Murrumba	Christianity	Latter Day Saints	M	187
Murrumba	Christianity	Lutheran	F	322
Murrumba	Christianity	Lutheran	M	231
Murrumba	Christianity	Oriental Orthodox	F	46
Murrumba	Christianity	Oriental Orthodox	M	54
Murrumba	Christianity	Pentecostal	F	666
Murrumba	Christianity	Pentecostal	M	542
Murrumba	Christianity	Presbyterian Reformed	F	739
Murrumba	Christianity	Presbyterian Reformed	M	634
Murrumba	Christianity	Protestant (Other)	F	345
Murrumba	Christianity	Protestant (Other)	M	282
Murrumba	Christianity	Salvation Army	F	99
Murrumba	Christianity	Salvation Army	M	62
Murrumba	Christianity	Seventh Day Adventist	F	245
Murrumba	Christianity	Seventh Day Adventist	M	218
Murrumba	Christianity	Uniting Church	F	1217
Murrumba	Christianity	Uniting Church	M	811
Murrumba	Hinduism		F	963
Murrumba	Hinduism		M	957
Murrumba	Islam		F	233
Murrumba	Islam		M	261
Murrumba	Judaism		F	22
Murrumba	Judaism		M	25
Murrumba	No religion		F	14366
Murrumba	No religion		M	15001
Nanango	(Other)		F	2634
Nanango	(Other)		M	2949
Nanango	(Other)	(Other)	F	184
Nanango	(Other)	(Other)	M	100
Nanango	(Other)	Australian Aboriginal Traditional	M	3
Nanango	(Other)	Other spiritual beliefs	F	58
Nanango	(Other)	Other spiritual beliefs	M	41
Nanango	(Other)	Secular beliefs	F	39
Nanango	(Other)	Secular beliefs	M	47
Nanango	(Other)	Sikhism	F	18
Nanango	(Other)	Sikhism	M	19
Nanango	Buddhism		F	185
Nanango	Buddhism		M	146
Nanango	Christianity		F	940
Nanango	Christianity		M	830
Nanango	Christianity	(Other)	F	130
Nanango	Christianity	(Other)	M	113
Nanango	Christianity	Anglican	F	3719
Nanango	Christianity	Anglican	M	3375
Nanango	Christianity	Baptist	F	633
Nanango	Christianity	Baptist	M	592
Nanango	Christianity	Brethren	F	4
Nanango	Christianity	Catholic	F	3902
Nanango	Christianity	Catholic	M	3673
Nanango	Christianity	Churches Of Christ	F	94
Nanango	Christianity	Churches Of Christ	M	72
Nanango	Christianity	Eastern Orthodox	F	32
Nanango	Christianity	Eastern Orthodox	M	41
Nanango	Christianity	Jehovah's Witnesses	F	282
Nanango	Christianity	Jehovah's Witnesses	M	206
Nanango	Christianity	Latter Day Saints	F	86
Nanango	Christianity	Latter Day Saints	M	66
Nanango	Christianity	Lutheran	F	852
Nanango	Christianity	Lutheran	M	850
Nanango	Christianity	Pentecostal	F	314
Nanango	Christianity	Pentecostal	M	252
Nanango	Christianity	Presbyterian Reformed	F	640
Nanango	Christianity	Presbyterian Reformed	M	667
Nanango	Christianity	Protestant (Other)	F	157
Nanango	Christianity	Protestant (Other)	M	142
Nanango	Christianity	Salvation Army	F	86
Nanango	Christianity	Salvation Army	M	96
Nanango	Christianity	Seventh Day Adventist	F	127
Nanango	Christianity	Seventh Day Adventist	M	115
Nanango	Christianity	Uniting Church	F	1734
Nanango	Christianity	Uniting Church	M	1526
Nanango	Hinduism		F	48
Nanango	Hinduism		M	40
Nanango	Islam		F	34
Nanango	Islam		M	48
Nanango	Judaism		F	7
Nanango	Judaism		M	9
Nanango	No religion		F	9207
Nanango	No religion		M	10340
Nicklin	(Other)		F	1830
Nicklin	(Other)		M	2059
Nicklin	(Other)	(Other)	F	92
Nicklin	(Other)	(Other)	M	70
Nicklin	(Other)	Other spiritual beliefs	F	109
Nicklin	(Other)	Other spiritual beliefs	M	75
Nicklin	(Other)	Secular beliefs	F	81
Nicklin	(Other)	Secular beliefs	M	87
Nicklin	(Other)	Sikhism	F	19
Nicklin	(Other)	Sikhism	M	21
Nicklin	Buddhism		F	355
Nicklin	Buddhism		M	210
Nicklin	Christianity		F	1250
Nicklin	Christianity		M	1045
Nicklin	Christianity	(Other)	F	27
Nicklin	Christianity	(Other)	M	18
Nicklin	Christianity	Anglican	F	2969
Nicklin	Christianity	Anglican	M	2430
Nicklin	Christianity	Baptist	F	595
Nicklin	Christianity	Baptist	M	491
Nicklin	Christianity	Brethren	F	64
Nicklin	Christianity	Brethren	M	63
Nicklin	Christianity	Catholic	F	3325
Nicklin	Christianity	Catholic	M	2850
Nicklin	Christianity	Churches Of Christ	F	48
Nicklin	Christianity	Churches Of Christ	M	45
Nicklin	Christianity	Eastern Orthodox	F	54
Nicklin	Christianity	Eastern Orthodox	M	46
Nicklin	Christianity	Jehovah's Witnesses	F	215
Nicklin	Christianity	Jehovah's Witnesses	M	165
Nicklin	Christianity	Latter Day Saints	F	121
Nicklin	Christianity	Latter Day Saints	M	115
Nicklin	Christianity	Lutheran	F	275
Nicklin	Christianity	Lutheran	M	191
Nicklin	Christianity	Oriental Orthodox	F	4
Nicklin	Christianity	Oriental Orthodox	M	7
Nicklin	Christianity	Pentecostal	F	548
Nicklin	Christianity	Pentecostal	M	463
Nicklin	Christianity	Presbyterian Reformed	F	553
Nicklin	Christianity	Presbyterian Reformed	M	484
Nicklin	Christianity	Protestant (Other)	F	122
Nicklin	Christianity	Protestant (Other)	M	123
Nicklin	Christianity	Salvation Army	F	66
Nicklin	Christianity	Salvation Army	M	43
Nicklin	Christianity	Seventh Day Adventist	F	113
Nicklin	Christianity	Seventh Day Adventist	M	81
Nicklin	Christianity	Uniting Church	F	1090
Nicklin	Christianity	Uniting Church	M	808
Nicklin	Hinduism		F	78
Nicklin	Hinduism		M	55
Nicklin	Islam		F	54
Nicklin	Islam		M	58
Nicklin	Judaism		F	16
Nicklin	Judaism		M	16
Nicklin	No religion		F	11538
Nicklin	No religion		M	12018
Ninderry	(Other)		F	1632
Ninderry	(Other)		M	1791
Ninderry	(Other)	(Other)	F	107
Ninderry	(Other)	(Other)	M	66
Ninderry	(Other)	Australian Aboriginal Traditional	M	3
Ninderry	(Other)	Other spiritual beliefs	F	122
Ninderry	(Other)	Other spiritual beliefs	M	55
Ninderry	(Other)	Secular beliefs	F	64
Ninderry	(Other)	Secular beliefs	M	94
Ninderry	(Other)	Sikhism	F	41
Ninderry	(Other)	Sikhism	M	36
Ninderry	Buddhism		F	300
Ninderry	Buddhism		M	203
Ninderry	Christianity		F	1029
Ninderry	Christianity		M	848
Ninderry	Christianity	(Other)	F	25
Ninderry	Christianity	(Other)	M	10
Ninderry	Christianity	Anglican	F	3680
Ninderry	Christianity	Anglican	M	2997
Ninderry	Christianity	Baptist	F	541
Ninderry	Christianity	Baptist	M	461
Ninderry	Christianity	Brethren	F	8
Ninderry	Christianity	Brethren	M	6
Ninderry	Christianity	Catholic	F	4720
Ninderry	Christianity	Catholic	M	4157
Ninderry	Christianity	Churches Of Christ	F	32
Ninderry	Christianity	Churches Of Christ	M	26
Ninderry	Christianity	Eastern Orthodox	F	101
Ninderry	Christianity	Eastern Orthodox	M	86
Ninderry	Christianity	Jehovah's Witnesses	F	237
Ninderry	Christianity	Jehovah's Witnesses	M	193
Ninderry	Christianity	Latter Day Saints	F	74
Ninderry	Christianity	Latter Day Saints	M	47
Ninderry	Christianity	Lutheran	F	287
Ninderry	Christianity	Lutheran	M	210
Ninderry	Christianity	Oriental Orthodox	F	4
Ninderry	Christianity	Oriental Orthodox	M	8
Ninderry	Christianity	Pentecostal	F	455
Ninderry	Christianity	Pentecostal	M	394
Ninderry	Christianity	Presbyterian Reformed	F	550
Ninderry	Christianity	Presbyterian Reformed	M	505
Ninderry	Christianity	Protestant (Other)	F	122
Ninderry	Christianity	Protestant (Other)	M	85
Ninderry	Christianity	Salvation Army	F	40
Ninderry	Christianity	Salvation Army	M	34
Ninderry	Christianity	Seventh Day Adventist	F	38
Ninderry	Christianity	Seventh Day Adventist	M	42
Ninderry	Christianity	Uniting Church	F	1035
Ninderry	Christianity	Uniting Church	M	813
Ninderry	Hinduism		F	89
Ninderry	Hinduism		M	92
Ninderry	Islam		F	56
Ninderry	Islam		M	59
Ninderry	Judaism		F	31
Ninderry	Judaism		M	23
Ninderry	No religion		F	13452
Ninderry	No religion		M	14209
Noosa	(Other)		F	1965
Noosa	(Other)		M	2086
Noosa	(Other)	(Other)	F	104
Noosa	(Other)	(Other)	M	66
Noosa	(Other)	Other spiritual beliefs	F	141
Noosa	(Other)	Other spiritual beliefs	M	68
Noosa	(Other)	Secular beliefs	F	59
Noosa	(Other)	Secular beliefs	M	79
Noosa	(Other)	Sikhism	F	13
Noosa	(Other)	Sikhism	M	12
Noosa	Buddhism		F	347
Noosa	Buddhism		M	207
Noosa	Christianity		F	580
Noosa	Christianity		M	508
Noosa	Christianity	(Other)	F	22
Noosa	Christianity	(Other)	M	15
Noosa	Christianity	Anglican	F	3700
Noosa	Christianity	Anglican	M	2993
Noosa	Christianity	Baptist	F	208
Noosa	Christianity	Baptist	M	196
Noosa	Christianity	Brethren	M	3
Noosa	Christianity	Catholic	F	4121
Noosa	Christianity	Catholic	M	3486
Noosa	Christianity	Churches Of Christ	F	7
Noosa	Christianity	Churches Of Christ	M	9
Noosa	Christianity	Eastern Orthodox	F	120
Noosa	Christianity	Eastern Orthodox	M	99
Noosa	Christianity	Jehovah's Witnesses	F	100
Noosa	Christianity	Jehovah's Witnesses	M	81
Noosa	Christianity	Latter Day Saints	F	15
Noosa	Christianity	Latter Day Saints	M	9
Noosa	Christianity	Lutheran	F	241
Noosa	Christianity	Lutheran	M	179
Noosa	Christianity	Pentecostal	F	272
Noosa	Christianity	Pentecostal	M	217
Noosa	Christianity	Presbyterian Reformed	F	562
Noosa	Christianity	Presbyterian Reformed	M	484
Noosa	Christianity	Protestant (Other)	F	75
Noosa	Christianity	Protestant (Other)	M	86
Noosa	Christianity	Salvation Army	F	26
Noosa	Christianity	Salvation Army	M	21
Noosa	Christianity	Seventh Day Adventist	F	47
Noosa	Christianity	Seventh Day Adventist	M	52
Noosa	Christianity	Uniting Church	F	823
Noosa	Christianity	Uniting Church	M	608
Noosa	Hinduism		F	65
Noosa	Hinduism		M	73
Noosa	Islam		F	32
Noosa	Islam		M	34
Noosa	Judaism		F	54
Noosa	Judaism		M	50
Noosa	No religion		F	11510
Noosa	No religion		M	12134
Nudgee	(Other)		F	1557
Nudgee	(Other)		M	1814
Nudgee	(Other)	(Other)	F	150
Nudgee	(Other)	(Other)	M	105
Nudgee	(Other)	Australian Aboriginal Traditional	M	8
Nudgee	(Other)	Other spiritual beliefs	F	67
Nudgee	(Other)	Other spiritual beliefs	M	46
Nudgee	(Other)	Secular beliefs	F	94
Nudgee	(Other)	Secular beliefs	M	123
Nudgee	(Other)	Sikhism	F	424
Nudgee	(Other)	Sikhism	M	485
Nudgee	Buddhism		F	520
Nudgee	Buddhism		M	308
Nudgee	Christianity		F	657
Nudgee	Christianity		M	575
Nudgee	Christianity	(Other)	F	25
Nudgee	Christianity	(Other)	M	29
Nudgee	Christianity	Anglican	F	2635
Nudgee	Christianity	Anglican	M	2159
Nudgee	Christianity	Baptist	F	524
Nudgee	Christianity	Baptist	M	422
Nudgee	Christianity	Brethren	M	3
Nudgee	Christianity	Catholic	F	7266
Nudgee	Christianity	Catholic	M	6422
Nudgee	Christianity	Churches Of Christ	F	14
Nudgee	Christianity	Churches Of Christ	M	15
Nudgee	Christianity	Eastern Orthodox	F	151
Nudgee	Christianity	Eastern Orthodox	M	142
Nudgee	Christianity	Jehovah's Witnesses	F	108
Nudgee	Christianity	Jehovah's Witnesses	M	79
Nudgee	Christianity	Latter Day Saints	F	44
Nudgee	Christianity	Latter Day Saints	M	46
Nudgee	Christianity	Lutheran	F	197
Nudgee	Christianity	Lutheran	M	131
Nudgee	Christianity	Oriental Orthodox	F	6
Nudgee	Christianity	Oriental Orthodox	M	9
Nudgee	Christianity	Pentecostal	F	309
Nudgee	Christianity	Pentecostal	M	227
Nudgee	Christianity	Presbyterian Reformed	F	519
Nudgee	Christianity	Presbyterian Reformed	M	423
Nudgee	Christianity	Protestant (Other)	F	121
Nudgee	Christianity	Protestant (Other)	M	110
Nudgee	Christianity	Salvation Army	F	48
Nudgee	Christianity	Salvation Army	M	35
Nudgee	Christianity	Seventh Day Adventist	F	58
Nudgee	Christianity	Seventh Day Adventist	M	43
Nudgee	Christianity	Uniting Church	F	907
Nudgee	Christianity	Uniting Church	M	712
Nudgee	Hinduism		F	1090
Nudgee	Hinduism		M	1174
Nudgee	Islam		F	251
Nudgee	Islam		M	259
Nudgee	Judaism		F	23
Nudgee	Judaism		M	24
Nudgee	No religion		F	10584
Nudgee	No religion		M	11884
Oodgeroo	(Other)		F	1007
Oodgeroo	(Other)		M	1090
Oodgeroo	(Other)	(Other)	F	79
