SA4_NAME21	Religion	Denomination	Sex	persons
Queensland - Outback	(Other)	(Other)	F	107
Queensland - Outback	(Other)	(Other)	M	59
Queensland - Outback	(Other)	Australian Aboriginal Traditional	F	169
Queensland - Outback	(Other)	Australian Aboriginal Traditional	M	185
Queensland - Outback	(Other)	Other spiritual beliefs	F	73
Queensland - Outback	(Other)	Other spiritual beliefs	M	54
Queensland - Outback	(Other)	Secular beliefs	F	57
Queensland - Outback	(Other)	Secular beliefs	M	68
Queensland - Outback	(Other)	Sikhism	F	34
Queensland - Outback	(Other)	Sikhism	M	38
Queensland - Outback	Buddhism		F	211
Queensland - Outback	Buddhism		M	141
Queensland - Outback	Christianity		F	981
Queensland - Outback	Christianity		M	982
Queensland - Outback	Christianity	(Other)	F	40
Queensland - Outback	Christianity	(Other)	M	25
Queensland - Outback	Christianity	Anglican	F	6483
Queensland - Outback	Christianity	Anglican	M	6153
Queensland - Outback	Christianity	Baptist	F	515
Queensland - Outback	Christianity	Baptist	M	474
Queensland - Outback	Christianity	Brethren	F	253
Queensland - Outback	Christianity	Brethren	M	213
Queensland - Outback	Christianity	Catholic	F	7360
Queensland - Outback	Christianity	Catholic	M	7051
Queensland - Outback	Christianity	Churches Of Christ	F	48
Queensland - Outback	Christianity	Churches Of Christ	M	31
Queensland - Outback	Christianity	Eastern Orthodox	F	49
Queensland - Outback	Christianity	Eastern Orthodox	M	71
Queensland - Outback	Christianity	Jehovah's Witnesses	F	260
Queensland - Outback	Christianity	Jehovah's Witnesses	M	202
Queensland - Outback	Christianity	Latter Day Saints	F	114
Queensland - Outback	Christianity	Latter Day Saints	M	103
Queensland - Outback	Christianity	Lutheran	F	788
Queensland - Outback	Christianity	Lutheran	M	740
Queensland - Outback	Christianity	Oriental Orthodox	F	6
Queensland - Outback	Christianity	Oriental Orthodox	M	5
Queensland - Outback	Christianity	Pentecostal	F	1404
Queensland - Outback	Christianity	Pentecostal	M	1256
Queensland - Outback	Christianity	Presbyterian Reformed	F	613
Queensland - Outback	Christianity	Presbyterian Reformed	M	652
Queensland - Outback	Christianity	Protestant (Other)	F	116
Queensland - Outback	Christianity	Protestant (Other)	M	147
Queensland - Outback	Christianity	Salvation Army	F	66
Queensland - Outback	Christianity	Salvation Army	M	54
Queensland - Outback	Christianity	Seventh Day Adventist	F	154
Queensland - Outback	Christianity	Seventh Day Adventist	M	116
Queensland - Outback	Christianity	Uniting Church	F	1855
Queensland - Outback	Christianity	Uniting Church	M	1568
Queensland - Outback	Hinduism		F	112
Queensland - Outback	Hinduism		M	137
Queensland - Outback	Islam		F	80
Queensland - Outback	Islam		M	112
Queensland - Outback	Judaism		F	6
Queensland - Outback	Judaism		M	8
Queensland - Outback	No religion		F	11819
Queensland - Outback	No religion		M	13814
Sunshine Coast	(Other)		F	14182
Sunshine Coast	(Other)		M	15029
Sunshine Coast	(Other)	(Other)	F	707
Sunshine Coast	(Other)	(Other)	M	452
Sunshine Coast	(Other)	Australian Aboriginal Traditional	F	7
Sunshine Coast	(Other)	Australian Aboriginal Traditional	M	15
Sunshine Coast	(Other)	Other spiritual beliefs	F	815
Sunshine Coast	(Other)	Other spiritual beliefs	M	419
Sunshine Coast	(Other)	Secular beliefs	F	529
Sunshine Coast	(Other)	Secular beliefs	M	706
Sunshine Coast	(Other)	Sikhism	F	383
Sunshine Coast	(Other)	Sikhism	M	443
Sunshine Coast	Buddhism		F	2427
Sunshine Coast	Buddhism		M	1577
Sunshine Coast	Christianity		F	7052
Sunshine Coast	Christianity		M	5798
Sunshine Coast	Christianity	(Other)	F	209
Sunshine Coast	Christianity	(Other)	M	170
Sunshine Coast	Christianity	Anglican	F	27292
Sunshine Coast	Christianity	Anglican	M	21742
Sunshine Coast	Christianity	Assyrian Apostolic	M	3
Sunshine Coast	Christianity	Baptist	F	3837
Sunshine Coast	Christianity	Baptist	M	3416
Sunshine Coast	Christianity	Brethren	F	103
Sunshine Coast	Christianity	Brethren	M	102
Sunshine Coast	Christianity	Catholic	F	34074
Sunshine Coast	Christianity	Catholic	M	28491
Sunshine Coast	Christianity	Churches Of Christ	F	295
Sunshine Coast	Christianity	Churches Of Christ	M	231
Sunshine Coast	Christianity	Eastern Orthodox	F	658
Sunshine Coast	Christianity	Eastern Orthodox	M	602
Sunshine Coast	Christianity	Jehovah's Witnesses	F	1275
Sunshine Coast	Christianity	Jehovah's Witnesses	M	1015
Sunshine Coast	Christianity	Latter Day Saints	F	506
Sunshine Coast	Christianity	Latter Day Saints	M	466
Sunshine Coast	Christianity	Lutheran	F	2112
Sunshine Coast	Christianity	Lutheran	M	1631
Sunshine Coast	Christianity	Oriental Orthodox	F	49
Sunshine Coast	Christianity	Oriental Orthodox	M	49
Sunshine Coast	Christianity	Pentecostal	F	3127
Sunshine Coast	Christianity	Pentecostal	M	2577
Sunshine Coast	Christianity	Presbyterian Reformed	F	4512
Sunshine Coast	Christianity	Presbyterian Reformed	M	3830
Sunshine Coast	Christianity	Protestant (Other)	F	712
Sunshine Coast	Christianity	Protestant (Other)	M	625
Sunshine Coast	Christianity	Salvation Army	F	334
Sunshine Coast	Christianity	Salvation Army	M	233
Sunshine Coast	Christianity	Seventh Day Adventist	F	396
Sunshine Coast	Christianity	Seventh Day Adventist	M	321
Sunshine Coast	Christianity	Uniting Church	F	8414
Sunshine Coast	Christianity	Uniting Church	M	6056
Sunshine Coast	Hinduism		F	1199
Sunshine Coast	Hinduism		M	1240
Sunshine Coast	Islam		F	442
Sunshine Coast	Islam		M	471
Sunshine Coast	Judaism		F	222
Sunshine Coast	Judaism		M	205
Sunshine Coast	No religion		F	90956
Sunshine Coast	No religion		M	94084
Toowoomba	(Other)		F	5081
Toowoomba	(Other)		M	5590
Toowoomba	(Other)	(Other)	F	1430
Toowoomba	(Other)	(Other)	M	1267
Toowoomba	(Other)	Australian Aboriginal Traditional	F	8
Toowoomba	(Other)	Australian Aboriginal Traditional	M	9
Toowoomba	(Other)	Other spiritual beliefs	F	134
Toowoomba	(Other)	Other spiritual beliefs	M	103
Toowoomba	(Other)	Secular beliefs	F	156
Toowoomba	(Other)	Secular beliefs	M	216
Toowoomba	(Other)	Sikhism	F	302
Toowoomba	(Other)	Sikhism	M	366
Toowoomba	Buddhism		F	900
Toowoomba	Buddhism		M	680
Toowoomba	Christianity		F	4460
Toowoomba	Christianity		M	3779
Toowoomba	Christianity	(Other)	F	265
Toowoomba	Christianity	(Other)	M	228
Toowoomba	Christianity	Anglican	F	12392
Toowoomba	Christianity	Anglican	M	10020
Toowoomba	Christianity	Baptist	F	1339
Toowoomba	Christianity	Baptist	M	1167
Toowoomba	Christianity	Brethren	F	139
Toowoomba	Christianity	Brethren	M	169
Toowoomba	Christianity	Catholic	F	17224
Toowoomba	Christianity	Catholic	M	14939
Toowoomba	Christianity	Churches Of Christ	F	767
Toowoomba	Christianity	Churches Of Christ	M	611
Toowoomba	Christianity	Eastern Orthodox	F	186
Toowoomba	Christianity	Eastern Orthodox	M	160
Toowoomba	Christianity	Jehovah's Witnesses	F	478
Toowoomba	Christianity	Jehovah's Witnesses	M	351
Toowoomba	Christianity	Latter Day Saints	F	168
Toowoomba	Christianity	Latter Day Saints	M	153
Toowoomba	Christianity	Lutheran	F	2719
Toowoomba	Christianity	Lutheran	M	2228
Toowoomba	Christianity	Oriental Orthodox	F	63
Toowoomba	Christianity	Oriental Orthodox	M	44
Toowoomba	Christianity	Pentecostal	F	1321
Toowoomba	Christianity	Pentecostal	M	1141
Toowoomba	Christianity	Presbyterian Reformed	F	2117
Toowoomba	Christianity	Presbyterian Reformed	M	1835
Toowoomba	Christianity	Protestant (Other)	F	346
Toowoomba	Christianity	Protestant (Other)	M	284
Toowoomba	Christianity	Salvation Army	F	181
Toowoomba	Christianity	Salvation Army	M	107
Toowoomba	Christianity	Seventh Day Adventist	F	443
Toowoomba	Christianity	Seventh Day Adventist	M	363
Toowoomba	Christianity	Uniting Church	F	3757
Toowoomba	Christianity	Uniting Church	M	2757
Toowoomba	Hinduism		F	1160
Toowoomba	Hinduism		M	1282
Toowoomba	Islam		F	860
Toowoomba	Islam		M	1007
Toowoomba	Judaism		F	30
Toowoomba	Judaism		M	30
Toowoomba	No religion		F	25518
Toowoomba	No religion		M	27260
Townsville	(Other)		F	9820
Townsville	(Other)		M	13248
Townsville	(Other)	(Other)	F	485
Townsville	(Other)	(Other)	M	365
Townsville	(Other)	Australian Aboriginal Traditional	F	32
Townsville	(Other)	Australian Aboriginal Traditional	M	24
Townsville	(Other)	Other spiritual beliefs	F	171
Townsville	(Other)	Other spiritual beliefs	M	113
Townsville	(Other)	Secular beliefs	F	278
Townsville	(Other)	Secular beliefs	M	346
Townsville	(Other)	Sikhism	F	198
Townsville	(Other)	Sikhism	M	209
Townsville	Buddhism		F	1019
Townsville	Buddhism		M	687
Townsville	Christianity		F	2980
Townsville	Christianity		M	2498
Townsville	Christianity	(Other)	F	131
Townsville	Christianity	(Other)	M	113
Townsville	Christianity	Anglican	F	14758
Townsville	Christianity	Anglican	M	12704
Townsville	Christianity	Assyrian Apostolic	M	9
Townsville	Christianity	Baptist	F	1534
Townsville	Christianity	Baptist	M	1312
Townsville	Christianity	Brethren	F	18
Townsville	Christianity	Brethren	M	14
Townsville	Christianity	Catholic	F	29944
Townsville	Christianity	Catholic	M	27016
Townsville	Christianity	Churches Of Christ	F	67
Townsville	Christianity	Churches Of Christ	M	52
Townsville	Christianity	Eastern Orthodox	F	641
Townsville	Christianity	Eastern Orthodox	M	611
Townsville	Christianity	Jehovah's Witnesses	F	504
Townsville	Christianity	Jehovah's Witnesses	M	360
Townsville	Christianity	Latter Day Saints	F	170
Townsville	Christianity	Latter Day Saints	M	143
Townsville	Christianity	Lutheran	F	587
Townsville	Christianity	Lutheran	M	483
Townsville	Christianity	Oriental Orthodox	F	69
Townsville	Christianity	Oriental Orthodox	M	72
Townsville	Christianity	Pentecostal	F	1650
Townsville	Christianity	Pentecostal	M	1391
Townsville	Christianity	Presbyterian Reformed	F	2838
Townsville	Christianity	Presbyterian Reformed	M	2655
Townsville	Christianity	Protestant (Other)	F	567
Townsville	Christianity	Protestant (Other)	M	515
Townsville	Christianity	Salvation Army	F	302
Townsville	Christianity	Salvation Army	M	252
Townsville	Christianity	Seventh Day Adventist	F	400
Townsville	Christianity	Seventh Day Adventist	M	308
Townsville	Christianity	Uniting Church	F	5460
Townsville	Christianity	Uniting Church	M	4199
Townsville	Hinduism		F	685
Townsville	Hinduism		M	771
Townsville	Islam		F	525
Townsville	Islam		M	566
Townsville	Judaism		F	50
Townsville	Judaism		M	47
Townsville	No religion		F	41258
Townsville	No religion		M	46067
Wide Bay	(Other)		F	13091
Wide Bay	(Other)		M	15142
Wide Bay	(Other)	(Other)	F	771
Wide Bay	(Other)	(Other)	M	413
Wide Bay	(Other)	Australian Aboriginal Traditional	F	16
Wide Bay	(Other)	Australian Aboriginal Traditional	M	33
Wide Bay	(Other)	Other spiritual beliefs	F	392
Wide Bay	(Other)	Other spiritual beliefs	M	263
Wide Bay	(Other)	Secular beliefs	F	300
Wide Bay	(Other)	Secular beliefs	M	403
Wide Bay	(Other)	Sikhism	F	136
Wide Bay	(Other)	Sikhism	M	150
Wide Bay	Buddhism		F	1413
Wide Bay	Buddhism		M	878
Wide Bay	Christianity		F	5090
Wide Bay	Christianity		M	4506
Wide Bay	Christianity	(Other)	F	334
Wide Bay	Christianity	(Other)	M	287
Wide Bay	Christianity	Anglican	F	23744
Wide Bay	Christianity	Anglican	M	20688
Wide Bay	Christianity	Assyrian Apostolic	F	3
Wide Bay	Christianity	Baptist	F	3027
Wide Bay	Christianity	Baptist	M	2577
Wide Bay	Christianity	Brethren	F	304
Wide Bay	Christianity	Brethren	M	280
Wide Bay	Christianity	Catholic	F	24473
Wide Bay	Christianity	Catholic	M	21008
Wide Bay	Christianity	Churches Of Christ	F	354
Wide Bay	Christianity	Churches Of Christ	M	293
Wide Bay	Christianity	Eastern Orthodox	F	230
Wide Bay	Christianity	Eastern Orthodox	M	253
Wide Bay	Christianity	Jehovah's Witnesses	F	1284
Wide Bay	Christianity	Jehovah's Witnesses	M	969
Wide Bay	Christianity	Latter Day Saints	F	419
Wide Bay	Christianity	Latter Day Saints	M	368
Wide Bay	Christianity	Lutheran	F	2676
Wide Bay	Christianity	Lutheran	M	2331
Wide Bay	Christianity	Oriental Orthodox	F	49
Wide Bay	Christianity	Oriental Orthodox	M	43
Wide Bay	Christianity	Pentecostal	F	1844
Wide Bay	Christianity	Pentecostal	M	1526
Wide Bay	Christianity	Presbyterian Reformed	F	4148
Wide Bay	Christianity	Presbyterian Reformed	M	3926
Wide Bay	Christianity	Protestant (Other)	F	1097
Wide Bay	Christianity	Protestant (Other)	M	1004
Wide Bay	Christianity	Salvation Army	F	508
Wide Bay	Christianity	Salvation Army	M	396
Wide Bay	Christianity	Seventh Day Adventist	F	533
Wide Bay	Christianity	Seventh Day Adventist	M	457
Wide Bay	Christianity	Uniting Church	F	9718
Wide Bay	Christianity	Uniting Church	M	7543
Wide Bay	Hinduism		F	513
Wide Bay	Hinduism		M	534
Wide Bay	Islam		F	399
Wide Bay	Islam		M	462
Wide Bay	Judaism		F	56
Wide Bay	Judaism		M	57
Wide Bay	No religion		F	59092
Wide Bay	No religion		M	64941
Migratory - Offshore - Shipping (Qld)	(Other)		F	28
Migratory - Offshore - Shipping (Qld)	(Other)		M	110
Migratory - Offshore - Shipping (Qld)	Christianity	Anglican	M	5
Migratory - Offshore - Shipping (Qld)	Christianity	Catholic	M	17
Migratory - Offshore - Shipping (Qld)	No religion		F	4
Migratory - Offshore - Shipping (Qld)	No religion		M	12
No usual address (Qld)	(Other)		F	1617
No usual address (Qld)	(Other)		M	2313
No usual address (Qld)	(Other)	(Other)	F	48
No usual address (Qld)	(Other)	(Other)	M	27
No usual address (Qld)	(Other)	Other spiritual beliefs	F	34
No usual address (Qld)	(Other)	Other spiritual beliefs	M	31
No usual address (Qld)	(Other)	Secular beliefs	F	26
No usual address (Qld)	(Other)	Secular beliefs	M	43
No usual address (Qld)	(Other)	Sikhism	F	8
No usual address (Qld)	(Other)	Sikhism	M	5
No usual address (Qld)	Buddhism		F	80
No usual address (Qld)	Buddhism		M	42
No usual address (Qld)	Christianity		F	205
No usual address (Qld)	Christianity		M	197
No usual address (Qld)	Christianity	(Other)	F	10
No usual address (Qld)	Christianity	(Other)	M	16
No usual address (Qld)	Christianity	Anglican	F	592
No usual address (Qld)	Christianity	Anglican	M	650
No usual address (Qld)	Christianity	Baptist	F	64
No usual address (Qld)	Christianity	Baptist	M	59
No usual address (Qld)	Christianity	Brethren	F	3
No usual address (Qld)	Christianity	Catholic	F	748
No usual address (Qld)	Christianity	Catholic	M	757
No usual address (Qld)	Christianity	Eastern Orthodox	F	19
No usual address (Qld)	Christianity	Eastern Orthodox	M	32
No usual address (Qld)	Christianity	Jehovah's Witnesses	F	30
No usual address (Qld)	Christianity	Jehovah's Witnesses	M	13
No usual address (Qld)	Christianity	Latter Day Saints	F	15
No usual address (Qld)	Christianity	Latter Day Saints	M	16
No usual address (Qld)	Christianity	Lutheran	F	39
No usual address (Qld)	Christianity	Lutheran	M	23
No usual address (Qld)	Christianity	Pentecostal	F	76
No usual address (Qld)	Christianity	Pentecostal	M	70
No usual address (Qld)	Christianity	Presbyterian Reformed	F	133
No usual address (Qld)	Christianity	Presbyterian Reformed	M	132
No usual address (Qld)	Christianity	Protestant (Other)	F	28
No usual address (Qld)	Christianity	Protestant (Other)	M	28
No usual address (Qld)	Christianity	Salvation Army	F	20
No usual address (Qld)	Christianity	Salvation Army	M	18
No usual address (Qld)	Christianity	Seventh Day Adventist	F	26
No usual address (Qld)	Christianity	Seventh Day Adventist	M	19
No usual address (Qld)	Christianity	Uniting Church	F	188
No usual address (Qld)	Christianity	Uniting Church	M	200
No usual address (Qld)	Hinduism		F	16
No usual address (Qld)	Hinduism		M	28
No usual address (Qld)	Islam		F	38
No usual address (Qld)	Islam		M	39
No usual address (Qld)	Judaism		F	9
No usual address (Qld)	Judaism		M	8
No usual address (Qld)	No religion		F	2724
No usual address (Qld)	No religion		M	3084
Adelaide - Central and Hills	(Other)		F	8237
Adelaide - Central and Hills	(Other)		M	8987
Adelaide - Central and Hills	(Other)	(Other)	F	869
Adelaide - Central and Hills	(Other)	(Other)	M	677
Adelaide - Central and Hills	(Other)	Australian Aboriginal Traditional	F	14
Adelaide - Central and Hills	(Other)	Australian Aboriginal Traditional	M	5
Adelaide - Central and Hills	(Other)	Other spiritual beliefs	F	471
Adelaide - Central and Hills	(Other)	Other spiritual beliefs	M	290
Adelaide - Central and Hills	(Other)	Secular beliefs	F	528
Adelaide - Central and Hills	(Other)	Secular beliefs	M	703
Adelaide - Central and Hills	(Other)	Sikhism	F	1181
Adelaide - Central and Hills	(Other)	Sikhism	M	1296
Adelaide - Central and Hills	Buddhism		F	3939
Adelaide - Central and Hills	Buddhism		M	3002
Adelaide - Central and Hills	Christianity		F	3888
Adelaide - Central and Hills	Christianity		M	3238
Adelaide - Central and Hills	Christianity	(Other)	F	373
Adelaide - Central and Hills	Christianity	(Other)	M	323
Adelaide - Central and Hills	Christianity	Anglican	F	12969
Adelaide - Central and Hills	Christianity	Anglican	M	10067
Adelaide - Central and Hills	Christianity	Baptist	F	2429
Adelaide - Central and Hills	Christianity	Baptist	M	2113
Adelaide - Central and Hills	Christianity	Brethren	F	79
Adelaide - Central and Hills	Christianity	Brethren	M	75
Adelaide - Central and Hills	Christianity	Catholic	F	30487
Adelaide - Central and Hills	Christianity	Catholic	M	26305
Adelaide - Central and Hills	Christianity	Churches Of Christ	F	270
Adelaide - Central and Hills	Christianity	Churches Of Christ	M	190
Adelaide - Central and Hills	Christianity	Eastern Orthodox	F	4971
Adelaide - Central and Hills	Christianity	Eastern Orthodox	M	4660
Adelaide - Central and Hills	Christianity	Jehovah's Witnesses	F	514
Adelaide - Central and Hills	Christianity	Jehovah's Witnesses	M	416
Adelaide - Central and Hills	Christianity	Latter Day Saints	F	250
Adelaide - Central and Hills	Christianity	Latter Day Saints	M	249
Adelaide - Central and Hills	Christianity	Lutheran	F	3690
Adelaide - Central and Hills	Christianity	Lutheran	M	2892
Adelaide - Central and Hills	Christianity	Oriental Orthodox	F	175
Adelaide - Central and Hills	Christianity	Oriental Orthodox	M	194
Adelaide - Central and Hills	Christianity	Pentecostal	F	1456
Adelaide - Central and Hills	Christianity	Pentecostal	M	1246
Adelaide - Central and Hills	Christianity	Presbyterian Reformed	F	1122
Adelaide - Central and Hills	Christianity	Presbyterian Reformed	M	992
Adelaide - Central and Hills	Christianity	Protestant (Other)	F	488
Adelaide - Central and Hills	Christianity	Protestant (Other)	M	448
Adelaide - Central and Hills	Christianity	Salvation Army	F	161
Adelaide - Central and Hills	Christianity	Salvation Army	M	115
Adelaide - Central and Hills	Christianity	Seventh Day Adventist	F	199
Adelaide - Central and Hills	Christianity	Seventh Day Adventist	M	151
Adelaide - Central and Hills	Christianity	Uniting Church	F	7484
Adelaide - Central and Hills	Christianity	Uniting Church	M	5279
Adelaide - Central and Hills	Hinduism		F	3599
Adelaide - Central and Hills	Hinduism		M	4081
Adelaide - Central and Hills	Islam		F	2290
Adelaide - Central and Hills	Islam		M	2537
Adelaide - Central and Hills	Judaism		F	225
Adelaide - Central and Hills	Judaism		M	211
Adelaide - Central and Hills	No religion		F	68072
Adelaide - Central and Hills	No religion		M	71193
Adelaide - North	(Other)		F	12820
Adelaide - North	(Other)		M	14433
Adelaide - North	(Other)	(Other)	F	1651
