SA4_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Brisbane - East	35-44	Speaks English not well or not at all	0	2020	3
Brisbane - East	35-44	Speaks English well or very well	0		38
Brisbane - East	35-44	Speaks English well or very well	0	2005	862
Brisbane - East	35-44	Speaks English well or very well	0	2010	1336
Brisbane - East	35-44	Speaks English well or very well	0	2015	796
Brisbane - East	35-44	Speaks English well or very well	0	2016	153
Brisbane - East	35-44	Speaks English well or very well	0	2017	115
Brisbane - East	35-44	Speaks English well or very well	0	2018	107
Brisbane - East	35-44	Speaks English well or very well	0	2019	110
Brisbane - East	35-44	Speaks English well or very well	0	2020	38
Brisbane - East	35-44	Speaks English well or very well	0	2021	13
Brisbane - East	45-54				6
Brisbane - East	45-54			2010	3
Brisbane - East	45-54		1		99
Brisbane - East	45-54		1	2005	4641
Brisbane - East	45-54		1	2010	1812
Brisbane - East	45-54		1	2015	801
Brisbane - East	45-54		1	2016	70
Brisbane - East	45-54		1	2017	61
Brisbane - East	45-54		1	2018	65
Brisbane - East	45-54		1	2019	49
Brisbane - East	45-54		1	2020	25
Brisbane - East	45-54		1	2021	16
Brisbane - East	45-54	Speaks English not well or not at all	0		3
Brisbane - East	45-54	Speaks English not well or not at all	0	2005	61
Brisbane - East	45-54	Speaks English not well or not at all	0	2010	59
Brisbane - East	45-54	Speaks English not well or not at all	0	2015	29
Brisbane - East	45-54	Speaks English not well or not at all	0	2016	11
Brisbane - East	45-54	Speaks English not well or not at all	0	2017	5
Brisbane - East	45-54	Speaks English not well or not at all	0	2018	3
Brisbane - East	45-54	Speaks English not well or not at all	0	2019	5
Brisbane - East	45-54	Speaks English well or very well	0		27
Brisbane - East	45-54	Speaks English well or very well	0	2005	1202
Brisbane - East	45-54	Speaks English well or very well	0	2010	842
Brisbane - East	45-54	Speaks English well or very well	0	2015	377
Brisbane - East	45-54	Speaks English well or very well	0	2016	55
Brisbane - East	45-54	Speaks English well or very well	0	2017	48
Brisbane - East	45-54	Speaks English well or very well	0	2018	24
Brisbane - East	45-54	Speaks English well or very well	0	2019	32
Brisbane - East	45-54	Speaks English well or very well	0	2020	19
Brisbane - East	45-54	Speaks English well or very well	0	2021	6
Brisbane - East	55-64				3
Brisbane - East	55-64		1		126
Brisbane - East	55-64		1	2005	6179
Brisbane - East	55-64		1	2010	985
Brisbane - East	55-64		1	2015	290
Brisbane - East	55-64		1	2016	24
Brisbane - East	55-64		1	2017	26
Brisbane - East	55-64		1	2018	25
Brisbane - East	55-64		1	2019	41
Brisbane - East	55-64		1	2020	21
Brisbane - East	55-64		1	2021	6
Brisbane - East	55-64	Speaks English not well or not at all	0		11
Brisbane - East	55-64	Speaks English not well or not at all	0	2005	108
Brisbane - East	55-64	Speaks English not well or not at all	0	2010	32
Brisbane - East	55-64	Speaks English not well or not at all	0	2015	25
Brisbane - East	55-64	Speaks English not well or not at all	0	2016	15
Brisbane - East	55-64	Speaks English not well or not at all	0	2017	10
Brisbane - East	55-64	Speaks English not well or not at all	0	2018	12
Brisbane - East	55-64	Speaks English not well or not at all	0	2019	31
Brisbane - East	55-64	Speaks English not well or not at all	0	2020	17
Brisbane - East	55-64	Speaks English well or very well	0		26
Brisbane - East	55-64	Speaks English well or very well	0	2005	1278
Brisbane - East	55-64	Speaks English well or very well	0	2010	277
Brisbane - East	55-64	Speaks English well or very well	0	2015	99
Brisbane - East	55-64	Speaks English well or very well	0	2016	8
Brisbane - East	55-64	Speaks English well or very well	0	2017	7
Brisbane - East	55-64	Speaks English well or very well	0	2018	22
Brisbane - East	55-64	Speaks English well or very well	0	2019	13
Brisbane - East	55-64	Speaks English well or very well	0	2020	12
Brisbane - East	65-74				16
Brisbane - East	65-74			2005	7
Brisbane - East	65-74		0	2005	3
Brisbane - East	65-74		1		136
Brisbane - East	65-74		1	2005	5518
Brisbane - East	65-74		1	2010	266
Brisbane - East	65-74		1	2015	139
Brisbane - East	65-74		1	2016	32
Brisbane - East	65-74		1	2017	22
Brisbane - East	65-74		1	2018	31
Brisbane - East	65-74		1	2019	25
Brisbane - East	65-74		1	2020	11
Brisbane - East	65-74		1	2021	11
Brisbane - East	65-74	Speaks English not well or not at all	0		8
Brisbane - East	65-74	Speaks English not well or not at all	0	2005	163
Brisbane - East	65-74	Speaks English not well or not at all	0	2010	22
Brisbane - East	65-74	Speaks English not well or not at all	0	2015	29
Brisbane - East	65-74	Speaks English not well or not at all	0	2016	6
Brisbane - East	65-74	Speaks English not well or not at all	0	2017	10
Brisbane - East	65-74	Speaks English not well or not at all	0	2018	18
Brisbane - East	65-74	Speaks English not well or not at all	0	2019	30
Brisbane - East	65-74	Speaks English not well or not at all	0	2020	12
Brisbane - East	65-74	Speaks English well or very well	0		29
Brisbane - East	65-74	Speaks English well or very well	0	2005	1086
Brisbane - East	65-74	Speaks English well or very well	0	2010	54
Brisbane - East	65-74	Speaks English well or very well	0	2015	33
Brisbane - East	65-74	Speaks English well or very well	0	2016	6
Brisbane - East	65-74	Speaks English well or very well	0	2018	9
Brisbane - East	65-74	Speaks English well or very well	0	2019	9
Brisbane - East	65-74	Speaks English well or very well	0	2020	8
Brisbane - East	75-84				24
Brisbane - East	75-84			2005	17
Brisbane - East	75-84		0		6
Brisbane - East	75-84		1		130
Brisbane - East	75-84		1	2005	3244
Brisbane - East	75-84		1	2010	130
Brisbane - East	75-84		1	2015	54
Brisbane - East	75-84		1	2016	12
Brisbane - East	75-84		1	2017	17
Brisbane - East	75-84		1	2018	8
Brisbane - East	75-84		1	2019	10
Brisbane - East	75-84		1	2020	5
Brisbane - East	75-84		1	2021	3
Brisbane - East	75-84	Speaks English not well or not at all	0		10
Brisbane - East	75-84	Speaks English not well or not at all	0	2005	139
Brisbane - East	75-84	Speaks English not well or not at all	0	2010	15
Brisbane - East	75-84	Speaks English not well or not at all	0	2015	3
Brisbane - East	75-84	Speaks English not well or not at all	0	2018	4
Brisbane - East	75-84	Speaks English not well or not at all	0	2019	8
Brisbane - East	75-84	Speaks English well or very well	0		34
Brisbane - East	75-84	Speaks English well or very well	0	2005	568
Brisbane - East	75-84	Speaks English well or very well	0	2010	13
Brisbane - East	75-84	Speaks English well or very well	0	2015	16
Brisbane - East	75-84	Speaks English well or very well	0	2018	3
Brisbane - East	75-84	Speaks English well or very well	0	2019	9
Brisbane - East	75-84	Speaks English well or very well	0	2020	5
Brisbane - East	85+				51
Brisbane - East	85+			2005	3
Brisbane - East	85+		0		8
Brisbane - East	85+		1		112
Brisbane - East	85+		1	2005	911
Brisbane - East	85+		1	2010	36
Brisbane - East	85+		1	2015	17
Brisbane - East	85+	Speaks English not well or not at all	0		23
Brisbane - East	85+	Speaks English not well or not at all	0	2005	109
Brisbane - East	85+	Speaks English not well or not at all	0	2010	10
Brisbane - East	85+	Speaks English not well or not at all	0	2019	5
Brisbane - East	85+	Speaks English not well or not at all	0	2020	3
Brisbane - East	85+	Speaks English well or very well	0		46
Brisbane - East	85+	Speaks English well or very well	0	2005	202
Brisbane - East	85+	Speaks English well or very well	0	2010	6
Brisbane - North	0-14				7
Brisbane - North	0-14		0	2016	3
Brisbane - North	0-14		0	2019	4
Brisbane - North	0-14		0	2020	3
Brisbane - North	0-14		0	2021	4
Brisbane - North	0-14		1		81
Brisbane - North	0-14		1	2010	212
Brisbane - North	0-14		1	2015	544
Brisbane - North	0-14		1	2016	121
Brisbane - North	0-14		1	2017	132
Brisbane - North	0-14		1	2018	123
Brisbane - North	0-14		1	2019	135
Brisbane - North	0-14		1	2020	70
Brisbane - North	0-14		1	2021	42
Brisbane - North	0-14	Speaks English not well or not at all	0		5
Brisbane - North	0-14	Speaks English not well or not at all	0	2015	11
Brisbane - North	0-14	Speaks English not well or not at all	0	2016	10
Brisbane - North	0-14	Speaks English not well or not at all	0	2017	7
Brisbane - North	0-14	Speaks English not well or not at all	0	2018	16
Brisbane - North	0-14	Speaks English not well or not at all	0	2019	33
Brisbane - North	0-14	Speaks English not well or not at all	0	2020	18
Brisbane - North	0-14	Speaks English not well or not at all	0	2021	13
Brisbane - North	0-14	Speaks English well or very well	0		48
Brisbane - North	0-14	Speaks English well or very well	0	2010	174
Brisbane - North	0-14	Speaks English well or very well	0	2015	542
Brisbane - North	0-14	Speaks English well or very well	0	2016	198
Brisbane - North	0-14	Speaks English well or very well	0	2017	201
Brisbane - North	0-14	Speaks English well or very well	0	2018	166
Brisbane - North	0-14	Speaks English well or very well	0	2019	186
Brisbane - North	0-14	Speaks English well or very well	0	2020	91
Brisbane - North	0-14	Speaks English well or very well	0	2021	40
Brisbane - North	15-24				20
Brisbane - North	15-24			2005	3
Brisbane - North	15-24			2015	6
Brisbane - North	15-24			2020	3
Brisbane - North	15-24		1		47
Brisbane - North	15-24		1	2005	516
Brisbane - North	15-24		1	2010	996
Brisbane - North	15-24		1	2015	345
Brisbane - North	15-24		1	2016	49
Brisbane - North	15-24		1	2017	41
Brisbane - North	15-24		1	2018	73
Brisbane - North	15-24		1	2019	59
Brisbane - North	15-24		1	2020	28
Brisbane - North	15-24		1	2021	13
Brisbane - North	15-24	Speaks English not well or not at all	0	2005	3
Brisbane - North	15-24	Speaks English not well or not at all	0	2015	3
Brisbane - North	15-24	Speaks English not well or not at all	0	2016	6
Brisbane - North	15-24	Speaks English not well or not at all	0	2017	4
Brisbane - North	15-24	Speaks English not well or not at all	0	2018	4
Brisbane - North	15-24	Speaks English not well or not at all	0	2019	25
Brisbane - North	15-24	Speaks English not well or not at all	0	2020	9
Brisbane - North	15-24	Speaks English not well or not at all	0	2021	5
Brisbane - North	15-24	Speaks English well or very well	0		32
Brisbane - North	15-24	Speaks English well or very well	0	2005	179
Brisbane - North	15-24	Speaks English well or very well	0	2010	792
Brisbane - North	15-24	Speaks English well or very well	0	2015	566
Brisbane - North	15-24	Speaks English well or very well	0	2016	158
Brisbane - North	15-24	Speaks English well or very well	0	2017	221
Brisbane - North	15-24	Speaks English well or very well	0	2018	357
Brisbane - North	15-24	Speaks English well or very well	0	2019	433
Brisbane - North	15-24	Speaks English well or very well	0	2020	145
Brisbane - North	15-24	Speaks English well or very well	0	2021	14
Brisbane - North	25-34				58
Brisbane - North	25-34			2015	3
Brisbane - North	25-34			2016	5
Brisbane - North	25-34		0	2010	3
Brisbane - North	25-34		0	2015	4
Brisbane - North	25-34		0	2018	4
Brisbane - North	25-34		1		76
Brisbane - North	25-34		1	2005	1471
Brisbane - North	25-34		1	2010	748
Brisbane - North	25-34		1	2015	845
Brisbane - North	25-34		1	2016	163
Brisbane - North	25-34		1	2017	162
Brisbane - North	25-34		1	2018	151
Brisbane - North	25-34		1	2019	148
Brisbane - North	25-34		1	2020	57
Brisbane - North	25-34		1	2021	24
Brisbane - North	25-34	Speaks English not well or not at all	0		7
Brisbane - North	25-34	Speaks English not well or not at all	0	2005	11
Brisbane - North	25-34	Speaks English not well or not at all	0	2010	18
Brisbane - North	25-34	Speaks English not well or not at all	0	2015	69
Brisbane - North	25-34	Speaks English not well or not at all	0	2016	28
Brisbane - North	25-34	Speaks English not well or not at all	0	2017	45
Brisbane - North	25-34	Speaks English not well or not at all	0	2018	42
Brisbane - North	25-34	Speaks English not well or not at all	0	2019	52
Brisbane - North	25-34	Speaks English not well or not at all	0	2020	24
Brisbane - North	25-34	Speaks English not well or not at all	0	2021	4
Brisbane - North	25-34	Speaks English well or very well	0		77
Brisbane - North	25-34	Speaks English well or very well	0	2005	585
Brisbane - North	25-34	Speaks English well or very well	0	2010	1154
Brisbane - North	25-34	Speaks English well or very well	0	2015	1830
Brisbane - North	25-34	Speaks English well or very well	0	2016	487
Brisbane - North	25-34	Speaks English well or very well	0	2017	587
Brisbane - North	25-34	Speaks English well or very well	0	2018	644
Brisbane - North	25-34	Speaks English well or very well	0	2019	706
Brisbane - North	25-34	Speaks English well or very well	0	2020	167
Brisbane - North	25-34	Speaks English well or very well	0	2021	34
Brisbane - North	35-44				51
Brisbane - North	35-44			2005	6
Brisbane - North	35-44		0	2005	4
Brisbane - North	35-44		1		76
Brisbane - North	35-44		1	2005	2273
Brisbane - North	35-44		1	2010	1354
Brisbane - North	35-44		1	2015	856
Brisbane - North	35-44		1	2016	104
Brisbane - North	35-44		1	2017	87
Brisbane - North	35-44		1	2018	73
Brisbane - North	35-44		1	2019	55
Brisbane - North	35-44		1	2020	30
Brisbane - North	35-44		1	2021	23
Brisbane - North	35-44	Speaks English not well or not at all	0		6
Brisbane - North	35-44	Speaks English not well or not at all	0	2005	25
Brisbane - North	35-44	Speaks English not well or not at all	0	2010	104
Brisbane - North	35-44	Speaks English not well or not at all	0	2015	120
Brisbane - North	35-44	Speaks English not well or not at all	0	2016	35
Brisbane - North	35-44	Speaks English not well or not at all	0	2017	27
Brisbane - North	35-44	Speaks English not well or not at all	0	2018	34
Brisbane - North	35-44	Speaks English not well or not at all	0	2019	50
Brisbane - North	35-44	Speaks English not well or not at all	0	2020	11
Brisbane - North	35-44	Speaks English not well or not at all	0	2021	4
Brisbane - North	35-44	Speaks English well or very well	0		67
Brisbane - North	35-44	Speaks English well or very well	0	2005	1324
Brisbane - North	35-44	Speaks English well or very well	0	2010	3083
Brisbane - North	35-44	Speaks English well or very well	0	2015	1810
Brisbane - North	35-44	Speaks English well or very well	0	2016	291
Brisbane - North	35-44	Speaks English well or very well	0	2017	296
Brisbane - North	35-44	Speaks English well or very well	0	2018	262
Brisbane - North	35-44	Speaks English well or very well	0	2019	267
Brisbane - North	35-44	Speaks English well or very well	0	2020	95
Brisbane - North	35-44	Speaks English well or very well	0	2021	32
