CED_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Gippsland	55-64	Speaks English well or very well	0	2010	68
Gippsland	55-64	Speaks English well or very well	0	2015	25
Gippsland	55-64	Speaks English well or very well	0	2016	7
Gippsland	55-64	Speaks English well or very well	0	2017	5
Gippsland	55-64	Speaks English well or very well	0	2018	8
Gippsland	55-64	Speaks English well or very well	0	2019	5
Gippsland	65-74				8
Gippsland	65-74		1		137
Gippsland	65-74		1	2005	3345
Gippsland	65-74		1	2010	49
Gippsland	65-74		1	2015	26
Gippsland	65-74		1	2017	7
Gippsland	65-74		1	2018	10
Gippsland	65-74	Speaks English not well or not at all	0		5
Gippsland	65-74	Speaks English not well or not at all	0	2005	67
Gippsland	65-74	Speaks English not well or not at all	0	2010	9
Gippsland	65-74	Speaks English not well or not at all	0	2015	14
Gippsland	65-74	Speaks English not well or not at all	0	2019	7
Gippsland	65-74	Speaks English not well or not at all	0	2020	5
Gippsland	65-74	Speaks English well or very well	0		23
Gippsland	65-74	Speaks English well or very well	0	2005	488
Gippsland	65-74	Speaks English well or very well	0	2010	3
Gippsland	65-74	Speaks English well or very well	0	2015	15
Gippsland	65-74	Speaks English well or very well	0	2019	4
Gippsland	65-74	Speaks English well or very well	0	2020	3
Gippsland	75-84				10
Gippsland	75-84			2005	6
Gippsland	75-84		0		3
Gippsland	75-84		0	2005	3
Gippsland	75-84		1		106
Gippsland	75-84		1	2005	2090
Gippsland	75-84		1	2010	18
Gippsland	75-84		1	2015	3
Gippsland	75-84	Speaks English not well or not at all	0		4
Gippsland	75-84	Speaks English not well or not at all	0	2005	73
Gippsland	75-84	Speaks English not well or not at all	0	2010	4
Gippsland	75-84	Speaks English not well or not at all	0	2019	6
Gippsland	75-84	Speaks English well or very well	0		24
Gippsland	75-84	Speaks English well or very well	0	2005	389
Gippsland	75-84	Speaks English well or very well	0	2010	5
Gippsland	75-84	Speaks English well or very well	0	2018	3
Gippsland	85+				13
Gippsland	85+			2005	3
Gippsland	85+		1		54
Gippsland	85+		1	2005	524
Gippsland	85+		1	2010	3
Gippsland	85+		1	2015	7
Gippsland	85+	Speaks English not well or not at all	0		14
Gippsland	85+	Speaks English not well or not at all	0	2005	71
Gippsland	85+	Speaks English well or very well	0		27
Gippsland	85+	Speaks English well or very well	0	2005	179
Goldstein	0-14		0	2017	5
Goldstein	0-14		0	2020	3
Goldstein	0-14		0	2021	5
Goldstein	0-14		1		73
Goldstein	0-14		1	2010	255
Goldstein	0-14		1	2015	606
Goldstein	0-14		1	2016	154
Goldstein	0-14		1	2017	169
Goldstein	0-14		1	2018	154
Goldstein	0-14		1	2019	175
Goldstein	0-14		1	2020	132
Goldstein	0-14		1	2021	53
Goldstein	0-14	Speaks English not well or not at all	0		12
Goldstein	0-14	Speaks English not well or not at all	0	2015	3
Goldstein	0-14	Speaks English not well or not at all	0	2017	10
Goldstein	0-14	Speaks English not well or not at all	0	2018	18
Goldstein	0-14	Speaks English not well or not at all	0	2019	55
Goldstein	0-14	Speaks English not well or not at all	0	2020	41
Goldstein	0-14	Speaks English not well or not at all	0	2021	42
Goldstein	0-14	Speaks English well or very well	0		39
Goldstein	0-14	Speaks English well or very well	0	2010	95
Goldstein	0-14	Speaks English well or very well	0	2015	408
Goldstein	0-14	Speaks English well or very well	0	2016	114
Goldstein	0-14	Speaks English well or very well	0	2017	152
Goldstein	0-14	Speaks English well or very well	0	2018	214
Goldstein	0-14	Speaks English well or very well	0	2019	259
Goldstein	0-14	Speaks English well or very well	0	2020	98
Goldstein	0-14	Speaks English well or very well	0	2021	29
Goldstein	15-24			2017	4
Goldstein	15-24		1		35
Goldstein	15-24		1	2005	466
Goldstein	15-24		1	2010	670
Goldstein	15-24		1	2015	281
Goldstein	15-24		1	2016	38
Goldstein	15-24		1	2017	51
Goldstein	15-24		1	2018	32
Goldstein	15-24		1	2019	52
Goldstein	15-24		1	2020	27
Goldstein	15-24		1	2021	11
Goldstein	15-24	Speaks English not well or not at all	0		4
Goldstein	15-24	Speaks English not well or not at all	0	2015	3
Goldstein	15-24	Speaks English not well or not at all	0	2017	7
Goldstein	15-24	Speaks English not well or not at all	0	2018	7
Goldstein	15-24	Speaks English not well or not at all	0	2019	15
Goldstein	15-24	Speaks English well or very well	0		28
Goldstein	15-24	Speaks English well or very well	0	2005	118
Goldstein	15-24	Speaks English well or very well	0	2010	305
Goldstein	15-24	Speaks English well or very well	0	2015	353
Goldstein	15-24	Speaks English well or very well	0	2016	125
Goldstein	15-24	Speaks English well or very well	0	2017	144
Goldstein	15-24	Speaks English well or very well	0	2018	167
Goldstein	15-24	Speaks English well or very well	0	2019	206
Goldstein	15-24	Speaks English well or very well	0	2020	66
Goldstein	15-24	Speaks English well or very well	0	2021	11
Goldstein	25-34				7
Goldstein	25-34			2015	4
Goldstein	25-34		1		36
Goldstein	25-34		1	2005	609
Goldstein	25-34		1	2010	251
Goldstein	25-34		1	2015	614
Goldstein	25-34		1	2016	151
Goldstein	25-34		1	2017	185
Goldstein	25-34		1	2018	165
Goldstein	25-34		1	2019	154
Goldstein	25-34		1	2020	42
Goldstein	25-34		1	2021	17
Goldstein	25-34	Speaks English not well or not at all	0		7
Goldstein	25-34	Speaks English not well or not at all	0	2005	4
Goldstein	25-34	Speaks English not well or not at all	0	2010	9
Goldstein	25-34	Speaks English not well or not at all	0	2015	26
Goldstein	25-34	Speaks English not well or not at all	0	2016	13
Goldstein	25-34	Speaks English not well or not at all	0	2017	15
Goldstein	25-34	Speaks English not well or not at all	0	2018	18
Goldstein	25-34	Speaks English not well or not at all	0	2019	23
Goldstein	25-34	Speaks English not well or not at all	0	2020	4
Goldstein	25-34	Speaks English not well or not at all	0	2021	6
Goldstein	25-34	Speaks English well or very well	0		26
Goldstein	25-34	Speaks English well or very well	0	2005	419
Goldstein	25-34	Speaks English well or very well	0	2010	512
Goldstein	25-34	Speaks English well or very well	0	2015	738
Goldstein	25-34	Speaks English well or very well	0	2016	229
Goldstein	25-34	Speaks English well or very well	0	2017	265
Goldstein	25-34	Speaks English well or very well	0	2018	308
Goldstein	25-34	Speaks English well or very well	0	2019	289
Goldstein	25-34	Speaks English well or very well	0	2020	84
Goldstein	25-34	Speaks English well or very well	0	2021	21
Goldstein	35-44		0	2005	3
Goldstein	35-44		1		48
Goldstein	35-44		1	2005	1516
Goldstein	35-44		1	2010	906
Goldstein	35-44		1	2015	677
Goldstein	35-44		1	2016	95
Goldstein	35-44		1	2017	102
Goldstein	35-44		1	2018	104
Goldstein	35-44		1	2019	79
Goldstein	35-44		1	2020	34
Goldstein	35-44		1	2021	15
Goldstein	35-44	Speaks English not well or not at all	0		15
Goldstein	35-44	Speaks English not well or not at all	0	2005	28
Goldstein	35-44	Speaks English not well or not at all	0	2010	41
Goldstein	35-44	Speaks English not well or not at all	0	2015	63
Goldstein	35-44	Speaks English not well or not at all	0	2016	32
Goldstein	35-44	Speaks English not well or not at all	0	2017	41
Goldstein	35-44	Speaks English not well or not at all	0	2018	35
Goldstein	35-44	Speaks English not well or not at all	0	2019	65
Goldstein	35-44	Speaks English not well or not at all	0	2020	27
Goldstein	35-44	Speaks English not well or not at all	0	2021	10
Goldstein	35-44	Speaks English well or very well	0		31
Goldstein	35-44	Speaks English well or very well	0	2005	1367
Goldstein	35-44	Speaks English well or very well	0	2010	1225
Goldstein	35-44	Speaks English well or very well	0	2015	886
Goldstein	35-44	Speaks English well or very well	0	2016	176
Goldstein	35-44	Speaks English well or very well	0	2017	175
Goldstein	35-44	Speaks English well or very well	0	2018	234
Goldstein	35-44	Speaks English well or very well	0	2019	236
Goldstein	35-44	Speaks English well or very well	0	2020	82
Goldstein	35-44	Speaks English well or very well	0	2021	37
Goldstein	45-54				3
Goldstein	45-54		1		50
Goldstein	45-54		1	2005	3217
Goldstein	45-54		1	2010	748
Goldstein	45-54		1	2015	442
Goldstein	45-54		1	2016	60
Goldstein	45-54		1	2017	74
Goldstein	45-54		1	2018	46
Goldstein	45-54		1	2019	50
Goldstein	45-54		1	2020	32
Goldstein	45-54		1	2021	13
Goldstein	45-54	Speaks English not well or not at all	0		12
Goldstein	45-54	Speaks English not well or not at all	0	2005	67
Goldstein	45-54	Speaks English not well or not at all	0	2010	82
Goldstein	45-54	Speaks English not well or not at all	0	2015	134
Goldstein	45-54	Speaks English not well or not at all	0	2016	40
Goldstein	45-54	Speaks English not well or not at all	0	2017	44
Goldstein	45-54	Speaks English not well or not at all	0	2018	43
Goldstein	45-54	Speaks English not well or not at all	0	2019	35
Goldstein	45-54	Speaks English not well or not at all	0	2020	25
Goldstein	45-54	Speaks English not well or not at all	0	2021	6
Goldstein	45-54	Speaks English well or very well	0		21
Goldstein	45-54	Speaks English well or very well	0	2005	1911
Goldstein	45-54	Speaks English well or very well	0	2010	540
Goldstein	45-54	Speaks English well or very well	0	2015	366
Goldstein	45-54	Speaks English well or very well	0	2016	67
Goldstein	45-54	Speaks English well or very well	0	2017	65
Goldstein	45-54	Speaks English well or very well	0	2018	58
Goldstein	45-54	Speaks English well or very well	0	2019	76
Goldstein	45-54	Speaks English well or very well	0	2020	38
Goldstein	45-54	Speaks English well or very well	0	2021	11
Goldstein	55-64			2005	3
Goldstein	55-64		0	2005	6
Goldstein	55-64		1		40
Goldstein	55-64		1	2005	3567
Goldstein	55-64		1	2010	288
Goldstein	55-64		1	2015	101
Goldstein	55-64		1	2016	19
Goldstein	55-64		1	2017	15
Goldstein	55-64		1	2018	12
Goldstein	55-64		1	2019	20
Goldstein	55-64		1	2020	6
Goldstein	55-64	Speaks English not well or not at all	0		12
Goldstein	55-64	Speaks English not well or not at all	0	2005	201
Goldstein	55-64	Speaks English not well or not at all	0	2010	79
Goldstein	55-64	Speaks English not well or not at all	0	2015	74
Goldstein	55-64	Speaks English not well or not at all	0	2016	22
Goldstein	55-64	Speaks English not well or not at all	0	2017	17
Goldstein	55-64	Speaks English not well or not at all	0	2018	17
Goldstein	55-64	Speaks English not well or not at all	0	2019	38
Goldstein	55-64	Speaks English not well or not at all	0	2020	17
Goldstein	55-64	Speaks English well or very well	0		29
Goldstein	55-64	Speaks English well or very well	0	2005	2121
Goldstein	55-64	Speaks English well or very well	0	2010	135
Goldstein	55-64	Speaks English well or very well	0	2015	72
Goldstein	55-64	Speaks English well or very well	0	2016	14
Goldstein	55-64	Speaks English well or very well	0	2017	13
Goldstein	55-64	Speaks English well or very well	0	2018	6
Goldstein	55-64	Speaks English well or very well	0	2019	11
Goldstein	55-64	Speaks English well or very well	0	2020	10
Goldstein	55-64	Speaks English well or very well	0	2021	5
Goldstein	65-74				8
Goldstein	65-74			2005	4
Goldstein	65-74		0	2005	3
Goldstein	65-74		0	2015	3
Goldstein	65-74		1		58
Goldstein	65-74		1	2005	3378
Goldstein	65-74		1	2010	66
Goldstein	65-74		1	2015	21
Goldstein	65-74		1	2016	12
Goldstein	65-74		1	2017	9
Goldstein	65-74		1	2018	6
Goldstein	65-74		1	2019	14
Goldstein	65-74		1	2020	3
Goldstein	65-74	Speaks English not well or not at all	0		24
Goldstein	65-74	Speaks English not well or not at all	0	2005	289
Goldstein	65-74	Speaks English not well or not at all	0	2010	59
Goldstein	65-74	Speaks English not well or not at all	0	2015	81
Goldstein	65-74	Speaks English not well or not at all	0	2016	8
Goldstein	65-74	Speaks English not well or not at all	0	2017	12
Goldstein	65-74	Speaks English not well or not at all	0	2018	13
Goldstein	65-74	Speaks English not well or not at all	0	2019	36
Goldstein	65-74	Speaks English not well or not at all	0	2020	29
Goldstein	65-74	Speaks English well or very well	0		13
Goldstein	65-74	Speaks English well or very well	0	2005	1813
Goldstein	65-74	Speaks English well or very well	0	2010	15
Goldstein	65-74	Speaks English well or very well	0	2015	16
Goldstein	65-74	Speaks English well or very well	0	2017	4
Goldstein	65-74	Speaks English well or very well	0	2018	4
Goldstein	65-74	Speaks English well or very well	0	2019	6
Goldstein	65-74	Speaks English well or very well	0	2020	6
Goldstein	75-84				13
Goldstein	75-84			2005	4
Goldstein	75-84		0	2005	9
Goldstein	75-84		1		51
Goldstein	75-84		1	2005	1963
Goldstein	75-84		1	2010	46
Goldstein	75-84		1	2015	16
Goldstein	75-84		1	2016	8
Goldstein	75-84		1	2017	4
Goldstein	75-84		1	2018	5
Goldstein	75-84		1	2019	4
Goldstein	75-84		1	2020	5
Goldstein	75-84		1	2021	4
Goldstein	75-84	Speaks English not well or not at all	0		18
Goldstein	75-84	Speaks English not well or not at all	0	2005	459
Goldstein	75-84	Speaks English not well or not at all	0	2010	40
Goldstein	75-84	Speaks English not well or not at all	0	2015	25
Goldstein	75-84	Speaks English not well or not at all	0	2016	4
Goldstein	75-84	Speaks English not well or not at all	0	2019	13
Goldstein	75-84	Speaks English not well or not at all	0	2020	3
Goldstein	75-84	Speaks English well or very well	0		29
Goldstein	75-84	Speaks English well or very well	0	2005	1145
Goldstein	75-84	Speaks English well or very well	0	2010	14
Goldstein	75-84	Speaks English well or very well	0	2016	3
Goldstein	75-84	Speaks English well or very well	0	2019	3
Goldstein	75-84	Speaks English well or very well	0	2020	3
Goldstein	85+				18
Goldstein	85+			2005	3
Goldstein	85+		0		3
Goldstein	85+		1		62
Goldstein	85+		1	2005	739
Goldstein	85+		1	2010	14
Goldstein	85+		1	2015	3
Goldstein	85+		1	2017	3
Goldstein	85+	Speaks English not well or not at all	0		38
Goldstein	85+	Speaks English not well or not at all	0	2005	317
Goldstein	85+	Speaks English not well or not at all	0	2010	7
Goldstein	85+	Speaks English not well or not at all	0	2015	9
Goldstein	85+	Speaks English not well or not at all	0	2019	3
Goldstein	85+	Speaks English well or very well	0		47
Goldstein	85+	Speaks English well or very well	0	2005	467
Gorton	0-14				9
Gorton	0-14			2015	5
Gorton	0-14			2020	3
Gorton	0-14		0	2019	5
Gorton	0-14		0	2020	4
Gorton	0-14		1		36
Gorton	0-14		1	2010	115
Gorton	0-14		1	2015	412
Gorton	0-14		1	2016	93
Gorton	0-14		1	2017	99
Gorton	0-14		1	2018	71
Gorton	0-14		1	2019	82
Gorton	0-14		1	2020	26
Gorton	0-14		1	2021	31
Gorton	0-14	Speaks English not well or not at all	0		22
Gorton	0-14	Speaks English not well or not at all	0	2010	3
Gorton	0-14	Speaks English not well or not at all	0	2015	13
Gorton	0-14	Speaks English not well or not at all	0	2016	11
Gorton	0-14	Speaks English not well or not at all	0	2017	18
Gorton	0-14	Speaks English not well or not at all	0	2018	33
Gorton	0-14	Speaks English not well or not at all	0	2019	54
Gorton	0-14	Speaks English not well or not at all	0	2020	36
Gorton	0-14	Speaks English not well or not at all	0	2021	22
Gorton	0-14	Speaks English well or very well	0		78
Gorton	0-14	Speaks English well or very well	0	2010	247
Gorton	0-14	Speaks English well or very well	0	2015	896
Gorton	0-14	Speaks English well or very well	0	2016	351
Gorton	0-14	Speaks English well or very well	0	2017	293
Gorton	0-14	Speaks English well or very well	0	2018	290
Gorton	0-14	Speaks English well or very well	0	2019	294
Gorton	0-14	Speaks English well or very well	0	2020	78
Gorton	0-14	Speaks English well or very well	0	2021	27
Gorton	15-24				114
Gorton	15-24			2010	4
Gorton	15-24		0	2010	7
Gorton	15-24		0	2016	4
Gorton	15-24		1		23
Gorton	15-24		1	2005	301
Gorton	15-24		1	2010	593
Gorton	15-24		1	2015	279
Gorton	15-24		1	2016	30
Gorton	15-24		1	2017	20
Gorton	15-24		1	2018	18
Gorton	15-24		1	2019	27
Gorton	15-24		1	2020	14
Gorton	15-24		1	2021	7
Gorton	15-24	Speaks English not well or not at all	0		4
Gorton	15-24	Speaks English not well or not at all	0	2005	5
Gorton	15-24	Speaks English not well or not at all	0	2010	14
Gorton	15-24	Speaks English not well or not at all	0	2015	25
Gorton	15-24	Speaks English not well or not at all	0	2016	12
Gorton	15-24	Speaks English not well or not at all	0	2017	15
Gorton	15-24	Speaks English not well or not at all	0	2018	15
Gorton	15-24	Speaks English not well or not at all	0	2019	44
Gorton	15-24	Speaks English not well or not at all	0	2020	16
Gorton	15-24	Speaks English not well or not at all	0	2021	10
Gorton	15-24	Speaks English well or very well	0		53
Gorton	15-24	Speaks English well or very well	0	2005	504
Gorton	15-24	Speaks English well or very well	0	2010	1290
Gorton	15-24	Speaks English well or very well	0	2015	966
Gorton	15-24	Speaks English well or very well	0	2016	295
Gorton	15-24	Speaks English well or very well	0	2017	230
Gorton	15-24	Speaks English well or very well	0	2018	325
Gorton	15-24	Speaks English well or very well	0	2019	439
Gorton	15-24	Speaks English well or very well	0	2020	140
Gorton	15-24	Speaks English well or very well	0	2021	33
Gorton	25-34				201
Gorton	25-34			2005	3
Gorton	25-34			2010	4
Gorton	25-34			2015	11
Gorton	25-34		0		7
Gorton	25-34		0	2015	4
Gorton	25-34		1		38
Gorton	25-34		1	2005	663
Gorton	25-34		1	2010	322
Gorton	25-34		1	2015	299
Gorton	25-34		1	2016	78
Gorton	25-34		1	2017	64
Gorton	25-34		1	2018	58
Gorton	25-34		1	2019	62
Gorton	25-34		1	2020	18
Gorton	25-34		1	2021	10
Gorton	25-34	Speaks English not well or not at all	0		33
Gorton	25-34	Speaks English not well or not at all	0	2005	19
Gorton	25-34	Speaks English not well or not at all	0	2010	216
