LGA_NAME16	Ancestry	responses
Lower Eyre Peninsula		561
Lower Eyre Peninsula	Australian	2603
Lower Eyre Peninsula	Australian Aboriginal	136
Lower Eyre Peninsula	Chinese	14
Lower Eyre Peninsula	Croatian	34
Lower Eyre Peninsula	Dutch	98
Lower Eyre Peninsula	English	2476
Lower Eyre Peninsula	Filipino	28
Lower Eyre Peninsula	French	23
Lower Eyre Peninsula	German	556
Lower Eyre Peninsula	Greek	24
Lower Eyre Peninsula	Hungarian	3
Lower Eyre Peninsula	Irish	514
Lower Eyre Peninsula	Italian	110
Lower Eyre Peninsula	Korean	7
Lower Eyre Peninsula	Lebanese	6
Lower Eyre Peninsula	Maltese	4
Lower Eyre Peninsula	Maori	13
Lower Eyre Peninsula	NZ	14
Lower Eyre Peninsula	(Other)	174
Lower Eyre Peninsula	Polish	33
Lower Eyre Peninsula	Russian	12
Lower Eyre Peninsula	Scottish	558
Lower Eyre Peninsula	Serbian	4
Lower Eyre Peninsula	South African	15
Lower Eyre Peninsula	Spanish	4
Lower Eyre Peninsula	Welsh	21
Loxton Waikerie		827
Loxton Waikerie	Australian	4723
Loxton Waikerie	Australian Aboriginal	296
Loxton Waikerie	Chinese	47
Loxton Waikerie	Croatian	30
Loxton Waikerie	Dutch	116
Loxton Waikerie	English	4558
Loxton Waikerie	Filipino	57
Loxton Waikerie	French	38
Loxton Waikerie	German	2349
Loxton Waikerie	Greek	147
Loxton Waikerie	Hungarian	29
Loxton Waikerie	Indian	91
Loxton Waikerie	Irish	642
Loxton Waikerie	Italian	278
Loxton Waikerie	Lebanese	10
Loxton Waikerie	Macedonian	3
Loxton Waikerie	Maltese	21
Loxton Waikerie	Maori	21
Loxton Waikerie	NZ	43
Loxton Waikerie	(Other)	508
Loxton Waikerie	Polish	79
Loxton Waikerie	Russian	15
Loxton Waikerie	Scottish	854
Loxton Waikerie	Serbian	8
Loxton Waikerie	South African	12
Loxton Waikerie	Spanish	12
Loxton Waikerie	Sri Lankan	6
Loxton Waikerie	Vietnamese	26
Loxton Waikerie	Welsh	73
Maralinga Tjarutja		14
Maralinga Tjarutja	Australian Aboriginal	70
Maralinga Tjarutja	English	8
Maralinga Tjarutja	German	3
Marion		3241
Marion	Australian	29284
Marion	Australian Aboriginal	1198
Marion	Chinese	4855
Marion	Croatian	548
Marion	Dutch	1689
Marion	English	36408
Marion	Filipino	1486
Marion	French	541
Marion	German	6319
Marion	Greek	1916
Marion	Hungarian	334
Marion	Indian	3084
Marion	Irish	8293
Marion	Italian	3652
Marion	Korean	328
Marion	Lebanese	417
Marion	Macedonian	64
Marion	Maltese	420
Marion	Maori	204
Marion	NZ	369
Marion	(Other)	12467
Marion	Polish	1386
Marion	Russian	372
Marion	Samoan	40
Marion	Scottish	8340
Marion	Serbian	367
Marion	South African	601
Marion	Spanish	434
Marion	Sri Lankan	216
Marion	Vietnamese	469
Marion	Welsh	792
Mid Murray		940
Mid Murray	Australian	3588
Mid Murray	Australian Aboriginal	194
Mid Murray	Chinese	21
Mid Murray	Croatian	17
Mid Murray	Dutch	147
Mid Murray	English	3850
Mid Murray	Filipino	23
Mid Murray	French	41
Mid Murray	German	1451
Mid Murray	Greek	21
Mid Murray	Hungarian	33
Mid Murray	Indian	12
Mid Murray	Irish	612
Mid Murray	Italian	121
Mid Murray	Korean	6
Mid Murray	Maltese	9
Mid Murray	Maori	9
Mid Murray	NZ	12
Mid Murray	(Other)	291
Mid Murray	Polish	60
Mid Murray	Russian	9
Mid Murray	Scottish	778
Mid Murray	Serbian	7
Mid Murray	South African	13
Mid Murray	Spanish	7
Mid Murray	Welsh	51
Mitcham		1825
Mitcham	Australian	22778
Mitcham	Australian Aboriginal	396
Mitcham	Chinese	2915
Mitcham	Croatian	358
Mitcham	Dutch	1255
Mitcham	English	28474
Mitcham	Filipino	439
Mitcham	French	533
Mitcham	German	5574
Mitcham	Greek	2347
Mitcham	Hungarian	300
Mitcham	Indian	1301
Mitcham	Irish	6395
Mitcham	Italian	3013
Mitcham	Korean	242
Mitcham	Lebanese	480
Mitcham	Macedonian	51
Mitcham	Maltese	283
Mitcham	Maori	91
Mitcham	NZ	349
Mitcham	(Other)	6864
Mitcham	Polish	916
Mitcham	Russian	255
Mitcham	Samoan	12
Mitcham	Scottish	7159
Mitcham	Serbian	201
Mitcham	South African	413
Mitcham	Spanish	207
Mitcham	Sri Lankan	196
Mitcham	Vietnamese	327
Mitcham	Welsh	611
Mount Barker		1719
Mount Barker	Australian	15792
Mount Barker	Australian Aboriginal	485
Mount Barker	Chinese	314
Mount Barker	Croatian	112
Mount Barker	Dutch	1078
Mount Barker	English	18438
Mount Barker	Filipino	283
Mount Barker	French	238
Mount Barker	German	4633
Mount Barker	Greek	250
Mount Barker	Hungarian	144
Mount Barker	Indian	251
Mount Barker	Irish	3530
Mount Barker	Italian	1188
Mount Barker	Korean	36
Mount Barker	Lebanese	58
Mount Barker	Macedonian	11
Mount Barker	Maltese	135
Mount Barker	Maori	67
Mount Barker	NZ	207
Mount Barker	(Other)	2401
Mount Barker	Polish	347
Mount Barker	Russian	128
Mount Barker	Samoan	6
Mount Barker	Scottish	4086
Mount Barker	Serbian	67
Mount Barker	South African	236
Mount Barker	Spanish	94
Mount Barker	Sri Lankan	60
Mount Barker	Vietnamese	54
Mount Barker	Welsh	360
Mount Gambier		1650
Mount Gambier	Australian	11198
Mount Gambier	Australian Aboriginal	754
Mount Gambier	Chinese	213
Mount Gambier	Croatian	95
Mount Gambier	Dutch	715
Mount Gambier	English	11012
Mount Gambier	Filipino	213
Mount Gambier	French	97
Mount Gambier	German	2134
Mount Gambier	Greek	148
Mount Gambier	Hungarian	66
Mount Gambier	Indian	156
Mount Gambier	Irish	2312
Mount Gambier	Italian	917
Mount Gambier	Korean	18
Mount Gambier	Lebanese	14
Mount Gambier	Macedonian	11
Mount Gambier	Maltese	45
Mount Gambier	Maori	138
Mount Gambier	NZ	135
Mount Gambier	(Other)	1674
Mount Gambier	Polish	229
Mount Gambier	Russian	35
Mount Gambier	Scottish	2741
Mount Gambier	Serbian	25
Mount Gambier	South African	91
Mount Gambier	Spanish	46
Mount Gambier	Sri Lankan	25
Mount Gambier	Vietnamese	41
Mount Gambier	Welsh	130
Mount Remarkable		255
Mount Remarkable	Australian	1163
Mount Remarkable	Australian Aboriginal	88
Mount Remarkable	Chinese	7
Mount Remarkable	Dutch	47
Mount Remarkable	English	1217
Mount Remarkable	Filipino	8
Mount Remarkable	French	8
Mount Remarkable	German	346
Mount Remarkable	Greek	8
Mount Remarkable	Hungarian	4
Mount Remarkable	Indian	4
Mount Remarkable	Irish	224
Mount Remarkable	Italian	29
Mount Remarkable	Maori	13
Mount Remarkable	NZ	7
Mount Remarkable	(Other)	79
Mount Remarkable	Polish	6
Mount Remarkable	Scottish	344
Mount Remarkable	Serbian	3
Mount Remarkable	South African	8
Mount Remarkable	Welsh	18
Murray Bridge		1801
Murray Bridge	Australian	8237
Murray Bridge	Australian Aboriginal	1080
Murray Bridge	Chinese	281
Murray Bridge	Croatian	41
Murray Bridge	Dutch	318
Murray Bridge	English	8794
Murray Bridge	Filipino	550
Murray Bridge	French	64
Murray Bridge	German	2786
Murray Bridge	Greek	42
Murray Bridge	Hungarian	27
Murray Bridge	Indian	87
Murray Bridge	Irish	1322
Murray Bridge	Italian	632
Murray Bridge	Korean	13
Murray Bridge	Lebanese	29
Murray Bridge	Maltese	58
Murray Bridge	Maori	103
Murray Bridge	NZ	96
Murray Bridge	(Other)	1048
Murray Bridge	Polish	108
Murray Bridge	Russian	29
Murray Bridge	Samoan	14
Murray Bridge	Scottish	1755
Murray Bridge	Serbian	4
Murray Bridge	South African	45
Murray Bridge	Spanish	46
Murray Bridge	Sri Lankan	12
Murray Bridge	Vietnamese	100
Murray Bridge	Welsh	109
Naracoorte Lucindale		614
Naracoorte Lucindale	Australian	3486
Naracoorte Lucindale	Australian Aboriginal	122
Naracoorte Lucindale	Chinese	156
Naracoorte Lucindale	Croatian	7
Naracoorte Lucindale	Dutch	123
Naracoorte Lucindale	English	3453
Naracoorte Lucindale	Filipino	153
Naracoorte Lucindale	French	22
Naracoorte Lucindale	German	690
Naracoorte Lucindale	Greek	18
Naracoorte Lucindale	Hungarian	13
Naracoorte Lucindale	Indian	18
Naracoorte Lucindale	Irish	560
Naracoorte Lucindale	Italian	150
Naracoorte Lucindale	Korean	6
Naracoorte Lucindale	Maltese	11
Naracoorte Lucindale	Maori	106
Naracoorte Lucindale	NZ	56
Naracoorte Lucindale	(Other)	703
Naracoorte Lucindale	Polish	27
Naracoorte Lucindale	Russian	9
Naracoorte Lucindale	Samoan	20
Naracoorte Lucindale	Scottish	949
Naracoorte Lucindale	South African	20
Naracoorte Lucindale	Spanish	12
Naracoorte Lucindale	Sri Lankan	9
Naracoorte Lucindale	Vietnamese	27
Naracoorte Lucindale	Welsh	44
Northern Areas		303
Northern Areas	Australian	2116
Northern Areas	Australian Aboriginal	135
Northern Areas	Chinese	21
Northern Areas	Croatian	3
Northern Areas	Dutch	50
Northern Areas	English	1944
Northern Areas	Filipino	3
Northern Areas	French	7
Northern Areas	German	476
Northern Areas	Greek	6
Northern Areas	Hungarian	4
Northern Areas	Indian	12
Northern Areas	Irish	463
Northern Areas	Italian	55
Northern Areas	Korean	4
Northern Areas	Maltese	4
Northern Areas	Maori	3
Northern Areas	NZ	16
Northern Areas	(Other)	119
Northern Areas	Polish	34
Northern Areas	Russian	3
Northern Areas	Scottish	414
Northern Areas	Serbian	3
Northern Areas	Welsh	43
Norwood Payneham and St Peters		1349
Norwood Payneham and St Peters	Australian	9103
Norwood Payneham and St Peters	Australian Aboriginal	202
Norwood Payneham and St Peters	Chinese	3153
Norwood Payneham and St Peters	Croatian	258
Norwood Payneham and St Peters	Dutch	500
Norwood Payneham and St Peters	English	11850
Norwood Payneham and St Peters	Filipino	279
Norwood Payneham and St Peters	French	218
Norwood Payneham and St Peters	German	2467
Norwood Payneham and St Peters	Greek	1433
Norwood Payneham and St Peters	Hungarian	163
Norwood Payneham and St Peters	Indian	1311
Norwood Payneham and St Peters	Irish	3182
Norwood Payneham and St Peters	Italian	5532
Norwood Payneham and St Peters	Korean	267
Norwood Payneham and St Peters	Lebanese	181
Norwood Payneham and St Peters	Macedonian	50
Norwood Payneham and St Peters	Maltese	153
Norwood Payneham and St Peters	Maori	34
Norwood Payneham and St Peters	NZ	130
Norwood Payneham and St Peters	(Other)	4545
Norwood Payneham and St Peters	Polish	437
Norwood Payneham and St Peters	Russian	159
Norwood Payneham and St Peters	Samoan	16
Norwood Payneham and St Peters	Scottish	3062
Norwood Payneham and St Peters	Serbian	121
Norwood Payneham and St Peters	South African	120
Norwood Payneham and St Peters	Spanish	157
Norwood Payneham and St Peters	Sri Lankan	155
Norwood Payneham and St Peters	Vietnamese	428
Norwood Payneham and St Peters	Welsh	246
Onkaparinga		7600
Onkaparinga	Australian	66034
Onkaparinga	Australian Aboriginal	3255
Onkaparinga	Chinese	1825
Onkaparinga	Croatian	772
Onkaparinga	Dutch	4136
Onkaparinga	English	84895
Onkaparinga	Filipino	1732
Onkaparinga	French	948
Onkaparinga	German	12921
Onkaparinga	Greek	1725
Onkaparinga	Hungarian	692
Onkaparinga	Indian	1651
Onkaparinga	Irish	14854
Onkaparinga	Italian	5037
Onkaparinga	Korean	213
Onkaparinga	Lebanese	553
Onkaparinga	Macedonian	86
Onkaparinga	Maltese	736
Onkaparinga	Maori	610
Onkaparinga	NZ	910
Onkaparinga	(Other)	12007
Onkaparinga	Polish	2045
Onkaparinga	Russian	546
Onkaparinga	Samoan	55
Onkaparinga	Scottish	17497
Onkaparinga	Serbian	409
Onkaparinga	South African	900
Onkaparinga	Spanish	562
Onkaparinga	Sri Lankan	202
Onkaparinga	Vietnamese	277
Onkaparinga	Welsh	1886
Orroroo Carrieton		63
Orroroo Carrieton	Australian	392
Orroroo Carrieton	Australian Aboriginal	11
Orroroo Carrieton	Dutch	3
Orroroo Carrieton	English	410
Orroroo Carrieton	Filipino	6
Orroroo Carrieton	German	76
Orroroo Carrieton	Irish	92
Orroroo Carrieton	Italian	3
Orroroo Carrieton	Lebanese	8
Orroroo Carrieton	(Other)	15
Orroroo Carrieton	Polish	4
Orroroo Carrieton	Scottish	87
Orroroo Carrieton	Welsh	7
Peterborough		218
Peterborough	Australian	671
Peterborough	Australian Aboriginal	107
Peterborough	Dutch	23
Peterborough	English	646
Peterborough	Filipino	4
Peterborough	German	126
Peterborough	Indian	6
Peterborough	Irish	132
Peterborough	Italian	18
Peterborough	Maori	8
Peterborough	NZ	4
Peterborough	(Other)	62
Peterborough	Polish	24
Peterborough	Scottish	145
Peterborough	Welsh	11
Playford		6244
Playford	Australian	35254
Playford	Australian Aboriginal	3917
Playford	Chinese	676
Playford	Croatian	333
Playford	Dutch	1642
Playford	English	41235
Playford	Filipino	1340
Playford	French	299
Playford	German	5685
Playford	Greek	958
Playford	Hungarian	265
Playford	Indian	862
Playford	Irish	6098
Playford	Italian	3928
Playford	Korean	50
Playford	Lebanese	151
Playford	Macedonian	81
Playford	Maltese	517
Playford	Maori	281
Playford	NZ	383
Playford	(Other)	14352
Playford	Polish	729
Playford	Russian	425
Playford	Samoan	46
Playford	Scottish	7563
Playford	Serbian	261
Playford	South African	199
Playford	Spanish	276
Playford	Sri Lankan	65
Playford	Vietnamese	977
Playford	Welsh	661
Port Adelaide Enfield		7124
Port Adelaide Enfield	Australian	31579
Port Adelaide Enfield	Australian Aboriginal	2864
Port Adelaide Enfield	Chinese	7316
Port Adelaide Enfield	Croatian	1041
Port Adelaide Enfield	Dutch	1557
Port Adelaide Enfield	English	36297
Port Adelaide Enfield	Filipino	2744
Port Adelaide Enfield	French	453
Port Adelaide Enfield	German	6929
Port Adelaide Enfield	Greek	3421
Port Adelaide Enfield	Hungarian	470
Port Adelaide Enfield	Indian	9124
Port Adelaide Enfield	Irish	8121
Port Adelaide Enfield	Italian	8052
Port Adelaide Enfield	Korean	482
Port Adelaide Enfield	Lebanese	454
Port Adelaide Enfield	Macedonian	213
Port Adelaide Enfield	Maltese	640
Port Adelaide Enfield	Maori	357
Port Adelaide Enfield	NZ	423
Port Adelaide Enfield	(Other)	23668
Port Adelaide Enfield	Polish	2023
Port Adelaide Enfield	Russian	856
Port Adelaide Enfield	Samoan	61
Port Adelaide Enfield	Scottish	8258
Port Adelaide Enfield	Serbian	982
Port Adelaide Enfield	South African	316
Port Adelaide Enfield	Spanish	476
Port Adelaide Enfield	Sri Lankan	385
Port Adelaide Enfield	Vietnamese	6754
Port Adelaide Enfield	Welsh	740
Port Augusta		1676
Port Augusta	Australian	5306
Port Augusta	Australian Aboriginal	2379
Port Augusta	Chinese	86
Port Augusta	Croatian	30
Port Augusta	Dutch	153
Port Augusta	English	4534
Port Augusta	Filipino	67
Port Augusta	French	31
Port Augusta	German	890
Port Augusta	Greek	51
Port Augusta	Hungarian	17
Port Augusta	Indian	131
Port Augusta	Irish	1043
Port Augusta	Italian	318
Port Augusta	Korean	3
Port Augusta	Maltese	20
Port Augusta	Maori	23
Port Augusta	NZ	14
Port Augusta	(Other)	722
Port Augusta	Polish	60
Port Augusta	Russian	12
Port Augusta	Samoan	5
Port Augusta	Scottish	894
Port Augusta	Serbian	7
Port Augusta	South African	24
Port Augusta	Spanish	20
Port Augusta	Sri Lankan	3
Port Augusta	Vietnamese	26
Port Augusta	Welsh	51
Port Lincoln		952
Port Lincoln	Australian	6031
Port Lincoln	Australian Aboriginal	887
Port Lincoln	Chinese	64
Port Lincoln	Croatian	234
Port Lincoln	Dutch	265
Port Lincoln	English	6028
Port Lincoln	Filipino	167
Port Lincoln	French	67
Port Lincoln	German	1311
Port Lincoln	Greek	134
Port Lincoln	Hungarian	15
Port Lincoln	Indian	60
Port Lincoln	Irish	1145
Port Lincoln	Italian	295
Port Lincoln	Korean	15
Port Lincoln	Lebanese	16
Port Lincoln	Macedonian	12
Port Lincoln	Maltese	26
Port Lincoln	Maori	49
Port Lincoln	NZ	50
Port Lincoln	(Other)	635
Port Lincoln	Polish	81
Port Lincoln	Russian	24
Port Lincoln	Scottish	1359
Port Lincoln	Serbian	3
Port Lincoln	South African	35
Port Lincoln	Spanish	20
Port Lincoln	Sri Lankan	8
Port Lincoln	Vietnamese	24
Port Lincoln	Welsh	73
Port Pirie		1066
Port Pirie	Australian	7512
Port Pirie	Australian Aboriginal	720
Port Pirie	Chinese	80
Port Pirie	Croatian	28
Port Pirie	Dutch	231
Port Pirie	English	7221
Port Pirie	Filipino	143
Port Pirie	French	56
Port Pirie	German	1328
Port Pirie	Greek	210
Port Pirie	Hungarian	22
Port Pirie	Indian	67
Port Pirie	Irish	1384
Port Pirie	Italian	895
Port Pirie	Korean	3
Port Pirie	Lebanese	3
Port Pirie	Maltese	42
Port Pirie	Maori	17
Port Pirie	NZ	51
Port Pirie	(Other)	659
Port Pirie	Polish	78
Port Pirie	Russian	5
Port Pirie	Scottish	1363
Port Pirie	Serbian	6
Port Pirie	South African	29
Port Pirie	Spanish	25
Port Pirie	Sri Lankan	3
Port Pirie	Vietnamese	15
Port Pirie	Welsh	84
Prospect		769
Prospect	Australian	5685
Prospect	Australian Aboriginal	194
Prospect	Chinese	1128
Prospect	Croatian	244
Prospect	Dutch	307
Prospect	English	6685
Prospect	Filipino	244
Prospect	French	116
Prospect	German	1436
Prospect	Greek	1412
Prospect	Hungarian	103
Prospect	Indian	1152
Prospect	Irish	1869
Prospect	Italian	2296
Prospect	Korean	61
Prospect	Lebanese	136
Prospect	Macedonian	38
Prospect	Maltese	178
Prospect	Maori	38
Prospect	NZ	80
Prospect	(Other)	3031
Prospect	Polish	364
Prospect	Russian	102
Prospect	Samoan	3
Prospect	Scottish	1565
Prospect	Serbian	132
Prospect	South African	52
Prospect	Spanish	68
Prospect	Sri Lankan	74
Prospect	Vietnamese	914
Prospect	Welsh	125
Renmark Paringa		635
Renmark Paringa	Australian	3739
Renmark Paringa	Australian Aboriginal	318
Renmark Paringa	Chinese	62
Renmark Paringa	Croatian	89
Renmark Paringa	Dutch	104
Renmark Paringa	English	3575
Renmark Paringa	Filipino	53
Renmark Paringa	French	19
Renmark Paringa	German	1172
Renmark Paringa	Greek	456
Renmark Paringa	Hungarian	23
Renmark Paringa	Indian	190
Renmark Paringa	Irish	544
Renmark Paringa	Italian	342
Renmark Paringa	Korean	4
Renmark Paringa	Lebanese	7
Renmark Paringa	Macedonian	17
Renmark Paringa	Maltese	21
Renmark Paringa	Maori	8
Renmark Paringa	NZ	16
Renmark Paringa	(Other)	835
Renmark Paringa	Polish	56
Renmark Paringa	Russian	8
Renmark Paringa	Samoan	10
Renmark Paringa	Scottish	613
Renmark Paringa	Serbian	9
Renmark Paringa	South African	8
Renmark Paringa	Spanish	15
Renmark Paringa	Vietnamese	85
Renmark Paringa	Welsh	29
Robe		85
Robe	Australian	626
Robe	Australian Aboriginal	11
Robe	Chinese	6
Robe	Croatian	4
Robe	Dutch	19
Robe	English	697
Robe	German	124
Robe	Greek	8
Robe	Hungarian	9
Robe	Indian	8
Robe	Irish	134
Robe	Italian	26
Robe	Maori	10
Robe	(Other)	73
Robe	Polish	4
Robe	Scottish	221
Robe	Spanish	6
Robe	Welsh	4
Roxby Downs		508
Roxby Downs	Australian	1598
Roxby Downs	Australian Aboriginal	190
Roxby Downs	Chinese	22
Roxby Downs	Croatian	13
Roxby Downs	Dutch	64
Roxby Downs	English	1428
Roxby Downs	Filipino	134
Roxby Downs	French	3
Roxby Downs	German	221
Roxby Downs	Greek	14
Roxby Downs	Hungarian	3
Roxby Downs	Indian	17
Roxby Downs	Irish	307
Roxby Downs	Italian	87
Roxby Downs	Korean	3
Roxby Downs	Lebanese	17
Roxby Downs	Maltese	9
Roxby Downs	Maori	54
Roxby Downs	NZ	37
Roxby Downs	(Other)	303
Roxby Downs	Polish	20
Roxby Downs	Russian	3
Roxby Downs	Samoan	6
Roxby Downs	Scottish	314
Roxby Downs	Serbian	8
Roxby Downs	South African	14
Roxby Downs	Spanish	11
Roxby Downs	Sri Lankan	8
Roxby Downs	Welsh	40
Salisbury		7427
Salisbury	Australian	39425
Salisbury	Australian Aboriginal	3320
Salisbury	Chinese	4073
Salisbury	Croatian	889
Salisbury	Dutch	1761
Salisbury	English	44888
Salisbury	Filipino	3645
Salisbury	French	392
Salisbury	German	7403
Salisbury	Greek	2252
Salisbury	Hungarian	528
Salisbury	Indian	5888
Salisbury	Irish	7501
Salisbury	Italian	7020
Salisbury	Korean	241
Salisbury	Lebanese	691
Salisbury	Macedonian	259
Salisbury	Maltese	933
Salisbury	Maori	275
Salisbury	NZ	390
Salisbury	(Other)	32035
Salisbury	Polish	1962
Salisbury	Russian	497
Salisbury	Samoan	74
Salisbury	Scottish	8236
Salisbury	Serbian	914
Salisbury	South African	292
Salisbury	Spanish	567
Salisbury	Sri Lankan	279
Salisbury	Vietnamese	5741
Salisbury	Welsh	828
Southern Mallee		173
Southern Mallee	Australian	780
Southern Mallee	Australian Aboriginal	31
Southern Mallee	Chinese	14
Southern Mallee	Croatian	9
Southern Mallee	Dutch	31
Southern Mallee	English	775
Southern Mallee	Filipino	27
Southern Mallee	French	3
Southern Mallee	German	278
Southern Mallee	Greek	3
Southern Mallee	Hungarian	4
Southern Mallee	Indian	14
Southern Mallee	Irish	143
Southern Mallee	Italian	15
Southern Mallee	Korean	5
Southern Mallee	Maori	5
Southern Mallee	NZ	3
Southern Mallee	(Other)	111
Southern Mallee	Polish	6
Southern Mallee	Russian	4
Southern Mallee	Scottish	144
Southern Mallee	South African	58
Southern Mallee	Welsh	3
Streaky Bay		179
Streaky Bay	Australian	992
Streaky Bay	Australian Aboriginal	34
Streaky Bay	Chinese	6
Streaky Bay	Croatian	3
Streaky Bay	Dutch	21
Streaky Bay	English	856
Streaky Bay	Filipino	5
Streaky Bay	French	4
Streaky Bay	German	192
Streaky Bay	Greek	13
Streaky Bay	Indian	3
Streaky Bay	Irish	247
Streaky Bay	Italian	38
Streaky Bay	Maltese	4
Streaky Bay	Maori	3
Streaky Bay	NZ	7
Streaky Bay	(Other)	71
Streaky Bay	Polish	3
Streaky Bay	Scottish	173
Streaky Bay	Spanish	5
Streaky Bay	Welsh	7
Tatiara		554
Tatiara	Australian	2902
Tatiara	Australian Aboriginal	98
Tatiara	Chinese	68
Tatiara	Croatian	4
Tatiara	Dutch	87
Tatiara	English	2585
Tatiara	Filipino	130
Tatiara	French	16
Tatiara	German	796
Tatiara	Greek	13
Tatiara	Indian	14
Tatiara	Irish	424
Tatiara	Italian	83
Tatiara	Korean	16
Tatiara	Maltese	3
Tatiara	Maori	42
Tatiara	NZ	19
Tatiara	(Other)	533
Tatiara	Polish	4
Tatiara	Russian	3
Tatiara	Scottish	569
Tatiara	South African	23
Tatiara	Spanish	27
Tatiara	Vietnamese	13
Tatiara	Welsh	24
Tea Tree Gully		3037
Tea Tree Gully	Australian	33895
Tea Tree Gully	Australian Aboriginal	1252
Tea Tree Gully	Chinese	2226
Tea Tree Gully	Croatian	533
Tea Tree Gully	Dutch	2091
Tea Tree Gully	English	42517
Tea Tree Gully	Filipino	1040
Tea Tree Gully	French	393
Tea Tree Gully	German	7908
