LGA_NAME21	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Moreton Bay	25-34	Speaks English not well or not at all	0	2005	39
Moreton Bay	25-34	Speaks English not well or not at all	0	2010	42
Moreton Bay	25-34	Speaks English not well or not at all	0	2015	110
Moreton Bay	25-34	Speaks English not well or not at all	0	2016	49
Moreton Bay	25-34	Speaks English not well or not at all	0	2017	57
Moreton Bay	25-34	Speaks English not well or not at all	0	2018	138
Moreton Bay	25-34	Speaks English not well or not at all	0	2019	206
Moreton Bay	25-34	Speaks English not well or not at all	0	2020	61
Moreton Bay	25-34	Speaks English well or very well	0		72
Moreton Bay	25-34	Speaks English well or very well	0	2005	594
Moreton Bay	25-34	Speaks English well or very well	0	2010	1186
Moreton Bay	25-34	Speaks English well or very well	0	2015	1462
Moreton Bay	25-34	Speaks English well or very well	0	2016	357
Moreton Bay	25-34	Speaks English well or very well	0	2017	343
Moreton Bay	25-34	Speaks English well or very well	0	2018	375
Moreton Bay	25-34	Speaks English well or very well	0	2019	467
Moreton Bay	25-34	Speaks English well or very well	0	2020	142
Moreton Bay	25-34	Speaks English well or very well	0	2021	43
Moreton Bay	35-44				66
Moreton Bay	35-44			2010	3
Moreton Bay	35-44		0	2005	10
Moreton Bay	35-44		0	2015	6
Moreton Bay	35-44		1		172
Moreton Bay	35-44		1	2005	4161
Moreton Bay	35-44		1	2010	2268
Moreton Bay	35-44		1	2015	1517
Moreton Bay	35-44		1	2016	183
Moreton Bay	35-44		1	2017	207
Moreton Bay	35-44		1	2018	150
Moreton Bay	35-44		1	2019	184
Moreton Bay	35-44		1	2020	62
Moreton Bay	35-44		1	2021	37
Moreton Bay	35-44	Speaks English not well or not at all	0		16
Moreton Bay	35-44	Speaks English not well or not at all	0	2005	38
Moreton Bay	35-44	Speaks English not well or not at all	0	2010	137
Moreton Bay	35-44	Speaks English not well or not at all	0	2015	113
Moreton Bay	35-44	Speaks English not well or not at all	0	2016	39
Moreton Bay	35-44	Speaks English not well or not at all	0	2017	28
Moreton Bay	35-44	Speaks English not well or not at all	0	2018	44
Moreton Bay	35-44	Speaks English not well or not at all	0	2019	39
Moreton Bay	35-44	Speaks English not well or not at all	0	2020	10
Moreton Bay	35-44	Speaks English well or very well	0		68
Moreton Bay	35-44	Speaks English well or very well	0	2005	1404
Moreton Bay	35-44	Speaks English well or very well	0	2010	2962
Moreton Bay	35-44	Speaks English well or very well	0	2015	2032
Moreton Bay	35-44	Speaks English well or very well	0	2016	350
Moreton Bay	35-44	Speaks English well or very well	0	2017	298
Moreton Bay	35-44	Speaks English well or very well	0	2018	238
Moreton Bay	35-44	Speaks English well or very well	0	2019	249
Moreton Bay	35-44	Speaks English well or very well	0	2020	70
Moreton Bay	35-44	Speaks English well or very well	0	2021	37
Moreton Bay	45-54				40
Moreton Bay	45-54			2005	15
Moreton Bay	45-54			2010	5
Moreton Bay	45-54		0		4
Moreton Bay	45-54		0	2005	4
Moreton Bay	45-54		1		211
Moreton Bay	45-54		1	2005	7645
Moreton Bay	45-54		1	2010	2744
Moreton Bay	45-54		1	2015	1149
Moreton Bay	45-54		1	2016	121
Moreton Bay	45-54		1	2017	104
Moreton Bay	45-54		1	2018	89
Moreton Bay	45-54		1	2019	88
Moreton Bay	45-54		1	2020	39
Moreton Bay	45-54		1	2021	27
Moreton Bay	45-54	Speaks English not well or not at all	0		9
Moreton Bay	45-54	Speaks English not well or not at all	0	2005	103
Moreton Bay	45-54	Speaks English not well or not at all	0	2010	86
Moreton Bay	45-54	Speaks English not well or not at all	0	2015	95
Moreton Bay	45-54	Speaks English not well or not at all	0	2016	32
Moreton Bay	45-54	Speaks English not well or not at all	0	2017	17
Moreton Bay	45-54	Speaks English not well or not at all	0	2018	21
Moreton Bay	45-54	Speaks English not well or not at all	0	2019	32
Moreton Bay	45-54	Speaks English not well or not at all	0	2020	13
Moreton Bay	45-54	Speaks English well or very well	0		46
Moreton Bay	45-54	Speaks English well or very well	0	2005	1858
Moreton Bay	45-54	Speaks English well or very well	0	2010	1658
Moreton Bay	45-54	Speaks English well or very well	0	2015	783
Moreton Bay	45-54	Speaks English well or very well	0	2016	91
Moreton Bay	45-54	Speaks English well or very well	0	2017	91
Moreton Bay	45-54	Speaks English well or very well	0	2018	71
Moreton Bay	45-54	Speaks English well or very well	0	2019	80
Moreton Bay	45-54	Speaks English well or very well	0	2020	28
Moreton Bay	45-54	Speaks English well or very well	0	2021	15
Moreton Bay	55-64				26
Moreton Bay	55-64			2005	9
Moreton Bay	55-64		0	2005	4
Moreton Bay	55-64		1		240
Moreton Bay	55-64		1	2005	9786
Moreton Bay	55-64		1	2010	1463
Moreton Bay	55-64		1	2015	474
Moreton Bay	55-64		1	2016	50
Moreton Bay	55-64		1	2017	48
Moreton Bay	55-64		1	2018	49
Moreton Bay	55-64		1	2019	43
Moreton Bay	55-64		1	2020	32
Moreton Bay	55-64		1	2021	14
Moreton Bay	55-64	Speaks English not well or not at all	0		7
Moreton Bay	55-64	Speaks English not well or not at all	0	2005	166
Moreton Bay	55-64	Speaks English not well or not at all	0	2010	75
Moreton Bay	55-64	Speaks English not well or not at all	0	2015	56
Moreton Bay	55-64	Speaks English not well or not at all	0	2016	19
Moreton Bay	55-64	Speaks English not well or not at all	0	2017	19
Moreton Bay	55-64	Speaks English not well or not at all	0	2018	29
Moreton Bay	55-64	Speaks English not well or not at all	0	2019	57
Moreton Bay	55-64	Speaks English not well or not at all	0	2020	39
Moreton Bay	55-64	Speaks English not well or not at all	0	2021	3
Moreton Bay	55-64	Speaks English well or very well	0		24
Moreton Bay	55-64	Speaks English well or very well	0	2005	1878
Moreton Bay	55-64	Speaks English well or very well	0	2010	560
Moreton Bay	55-64	Speaks English well or very well	0	2015	231
Moreton Bay	55-64	Speaks English well or very well	0	2016	38
Moreton Bay	55-64	Speaks English well or very well	0	2017	29
Moreton Bay	55-64	Speaks English well or very well	0	2018	28
Moreton Bay	55-64	Speaks English well or very well	0	2019	28
Moreton Bay	55-64	Speaks English well or very well	0	2020	14
Moreton Bay	65-74				30
Moreton Bay	65-74			2005	13
Moreton Bay	65-74		0		4
Moreton Bay	65-74		0	2005	4
Moreton Bay	65-74		1		273
Moreton Bay	65-74		1	2005	9774
Moreton Bay	65-74		1	2010	462
Moreton Bay	65-74		1	2015	270
Moreton Bay	65-74		1	2016	41
Moreton Bay	65-74		1	2017	33
Moreton Bay	65-74		1	2018	38
Moreton Bay	65-74		1	2019	46
Moreton Bay	65-74		1	2020	31
Moreton Bay	65-74		1	2021	7
Moreton Bay	65-74	Speaks English not well or not at all	0		14
Moreton Bay	65-74	Speaks English not well or not at all	0	2005	176
Moreton Bay	65-74	Speaks English not well or not at all	0	2010	40
Moreton Bay	65-74	Speaks English not well or not at all	0	2015	60
Moreton Bay	65-74	Speaks English not well or not at all	0	2016	7
Moreton Bay	65-74	Speaks English not well or not at all	0	2017	16
Moreton Bay	65-74	Speaks English not well or not at all	0	2018	16
Moreton Bay	65-74	Speaks English not well or not at all	0	2019	56
Moreton Bay	65-74	Speaks English not well or not at all	0	2020	17
Moreton Bay	65-74	Speaks English well or very well	0		31
Moreton Bay	65-74	Speaks English well or very well	0	2005	1640
Moreton Bay	65-74	Speaks English well or very well	0	2010	110
Moreton Bay	65-74	Speaks English well or very well	0	2015	74
Moreton Bay	65-74	Speaks English well or very well	0	2016	24
Moreton Bay	65-74	Speaks English well or very well	0	2017	10
Moreton Bay	65-74	Speaks English well or very well	0	2018	17
Moreton Bay	65-74	Speaks English well or very well	0	2019	34
Moreton Bay	65-74	Speaks English well or very well	0	2020	6
Moreton Bay	65-74	Speaks English well or very well	0	2021	8
Moreton Bay	75-84				22
Moreton Bay	75-84			2005	30
Moreton Bay	75-84		0	2005	18
Moreton Bay	75-84		1		287
Moreton Bay	75-84		1	2005	5822
Moreton Bay	75-84		1	2010	233
Moreton Bay	75-84		1	2015	146
Moreton Bay	75-84		1	2016	15
Moreton Bay	75-84		1	2017	22
Moreton Bay	75-84		1	2018	17
Moreton Bay	75-84		1	2019	22
Moreton Bay	75-84		1	2020	8
Moreton Bay	75-84		1	2021	8
Moreton Bay	75-84	Speaks English not well or not at all	0		11
Moreton Bay	75-84	Speaks English not well or not at all	0	2005	113
Moreton Bay	75-84	Speaks English not well or not at all	0	2010	24
Moreton Bay	75-84	Speaks English not well or not at all	0	2015	21
Moreton Bay	75-84	Speaks English not well or not at all	0	2016	10
Moreton Bay	75-84	Speaks English not well or not at all	0	2019	14
Moreton Bay	75-84	Speaks English not well or not at all	0	2020	3
Moreton Bay	75-84	Speaks English well or very well	0		40
Moreton Bay	75-84	Speaks English well or very well	0	2005	821
Moreton Bay	75-84	Speaks English well or very well	0	2010	32
Moreton Bay	75-84	Speaks English well or very well	0	2015	28
Moreton Bay	75-84	Speaks English well or very well	0	2016	6
Moreton Bay	75-84	Speaks English well or very well	0	2017	9
Moreton Bay	75-84	Speaks English well or very well	0	2018	7
Moreton Bay	75-84	Speaks English well or very well	0	2019	5
Moreton Bay	75-84	Speaks English well or very well	0	2020	6
Moreton Bay	75-84	Speaks English well or very well	0	2021	7
Moreton Bay	85+				29
Moreton Bay	85+			2005	12
Moreton Bay	85+		0	2005	8
Moreton Bay	85+		1		184
Moreton Bay	85+		1	2005	1582
Moreton Bay	85+		1	2010	45
Moreton Bay	85+		1	2015	26
Moreton Bay	85+		1	2016	3
Moreton Bay	85+		1	2017	3
Moreton Bay	85+		1	2018	3
Moreton Bay	85+		1	2019	6
Moreton Bay	85+	Speaks English not well or not at all	0		8
Moreton Bay	85+	Speaks English not well or not at all	0	2005	86
Moreton Bay	85+	Speaks English not well or not at all	0	2010	9
Moreton Bay	85+	Speaks English not well or not at all	0	2015	7
Moreton Bay	85+	Speaks English not well or not at all	0	2016	5
Moreton Bay	85+	Speaks English not well or not at all	0	2019	4
Moreton Bay	85+	Speaks English well or very well	0		30
Moreton Bay	85+	Speaks English well or very well	0	2005	272
Moreton Bay	85+	Speaks English well or very well	0	2010	3
Moreton Bay	85+	Speaks English well or very well	0	2015	7
Moreton Bay	85+	Speaks English well or very well	0	2018	5
Mornington	45-54	Speaks English well or very well	0		5
Mount Isa	0-14		1		5
Mount Isa	0-14		1	2010	13
Mount Isa	0-14		1	2015	53
Mount Isa	0-14		1	2016	4
Mount Isa	0-14		1	2017	9
Mount Isa	0-14		1	2018	8
Mount Isa	0-14		1	2019	7
Mount Isa	0-14		1	2020	11
Mount Isa	0-14		1	2021	5
Mount Isa	0-14	Speaks English not well or not at all	0	2019	4
Mount Isa	0-14	Speaks English not well or not at all	0	2020	3
Mount Isa	0-14	Speaks English not well or not at all	0	2021	8
Mount Isa	0-14	Speaks English well or very well	0		5
Mount Isa	0-14	Speaks English well or very well	0	2010	7
Mount Isa	0-14	Speaks English well or very well	0	2015	31
Mount Isa	0-14	Speaks English well or very well	0	2016	5
Mount Isa	0-14	Speaks English well or very well	0	2017	7
Mount Isa	0-14	Speaks English well or very well	0	2018	10
Mount Isa	0-14	Speaks English well or very well	0	2019	23
Mount Isa	0-14	Speaks English well or very well	0	2020	11
Mount Isa	0-14	Speaks English well or very well	0	2021	8
Mount Isa	15-24		1		8
Mount Isa	15-24		1	2005	22
Mount Isa	15-24		1	2010	53
Mount Isa	15-24		1	2015	67
Mount Isa	15-24		1	2016	3
Mount Isa	15-24		1	2017	9
Mount Isa	15-24		1	2018	4
Mount Isa	15-24		1	2019	8
Mount Isa	15-24	Speaks English not well or not at all	0	2019	5
Mount Isa	15-24	Speaks English well or very well	0		3
Mount Isa	15-24	Speaks English well or very well	0	2005	5
Mount Isa	15-24	Speaks English well or very well	0	2010	34
Mount Isa	15-24	Speaks English well or very well	0	2015	43
Mount Isa	15-24	Speaks English well or very well	0	2016	4
Mount Isa	15-24	Speaks English well or very well	0	2017	9
Mount Isa	15-24	Speaks English well or very well	0	2018	13
Mount Isa	15-24	Speaks English well or very well	0	2019	8
Mount Isa	15-24	Speaks English well or very well	0	2020	4
Mount Isa	15-24	Speaks English well or very well	0	2021	3
Mount Isa	25-34		1		7
Mount Isa	25-34		1	2005	76
Mount Isa	25-34		1	2010	68
Mount Isa	25-34		1	2015	94
Mount Isa	25-34		1	2016	9
Mount Isa	25-34		1	2017	12
Mount Isa	25-34		1	2018	7
Mount Isa	25-34		1	2019	19
Mount Isa	25-34		1	2020	9
Mount Isa	25-34		1	2021	11
Mount Isa	25-34	Speaks English not well or not at all	0	2015	4
Mount Isa	25-34	Speaks English not well or not at all	0	2019	5
Mount Isa	25-34	Speaks English not well or not at all	0	2020	3
Mount Isa	25-34	Speaks English well or very well	0		7
Mount Isa	25-34	Speaks English well or very well	0	2005	40
Mount Isa	25-34	Speaks English well or very well	0	2010	56
Mount Isa	25-34	Speaks English well or very well	0	2015	79
Mount Isa	25-34	Speaks English well or very well	0	2016	18
Mount Isa	25-34	Speaks English well or very well	0	2017	28
Mount Isa	25-34	Speaks English well or very well	0	2018	23
Mount Isa	25-34	Speaks English well or very well	0	2019	37
Mount Isa	25-34	Speaks English well or very well	0	2020	15
Mount Isa	25-34	Speaks English well or very well	0	2021	17
Mount Isa	35-44		1		7
Mount Isa	35-44		1	2005	100
Mount Isa	35-44		1	2010	51
Mount Isa	35-44		1	2015	74
Mount Isa	35-44		1	2016	3
Mount Isa	35-44		1	2017	8
Mount Isa	35-44		1	2018	7
Mount Isa	35-44		1	2019	8
Mount Isa	35-44		1	2020	3
Mount Isa	35-44		1	2021	3
Mount Isa	35-44	Speaks English well or very well	0		9
Mount Isa	35-44	Speaks English well or very well	0	2005	44
Mount Isa	35-44	Speaks English well or very well	0	2010	114
Mount Isa	35-44	Speaks English well or very well	0	2015	100
Mount Isa	35-44	Speaks English well or very well	0	2016	17
Mount Isa	35-44	Speaks English well or very well	0	2017	21
Mount Isa	35-44	Speaks English well or very well	0	2018	14
Mount Isa	35-44	Speaks English well or very well	0	2019	29
Mount Isa	35-44	Speaks English well or very well	0	2020	18
Mount Isa	35-44	Speaks English well or very well	0	2021	7
Mount Isa	45-54		1		11
Mount Isa	45-54		1	2005	143
Mount Isa	45-54		1	2010	36
Mount Isa	45-54		1	2015	40
Mount Isa	45-54		1	2016	6
Mount Isa	45-54		1	2017	8
Mount Isa	45-54		1	2018	8
Mount Isa	45-54		1	2019	3
Mount Isa	45-54	Speaks English not well or not at all	0	2010	6
Mount Isa	45-54	Speaks English not well or not at all	0	2015	7
Mount Isa	45-54	Speaks English well or very well	0	2005	43
Mount Isa	45-54	Speaks English well or very well	0	2010	61
Mount Isa	45-54	Speaks English well or very well	0	2015	44
Mount Isa	45-54	Speaks English well or very well	0	2016	3
Mount Isa	45-54	Speaks English well or very well	0	2017	3
Mount Isa	45-54	Speaks English well or very well	0	2018	7
Mount Isa	45-54	Speaks English well or very well	0	2019	8
Mount Isa	55-64		1		6
Mount Isa	55-64		1	2005	189
Mount Isa	55-64		1	2010	40
Mount Isa	55-64		1	2015	23
Mount Isa	55-64		1	2017	3
Mount Isa	55-64		1	2018	4
Mount Isa	55-64	Speaks English not well or not at all	0	2005	4
Mount Isa	55-64	Speaks English not well or not at all	0	2010	5
Mount Isa	55-64	Speaks English well or very well	0		4
Mount Isa	55-64	Speaks English well or very well	0	2005	72
Mount Isa	55-64	Speaks English well or very well	0	2010	56
Mount Isa	55-64	Speaks English well or very well	0	2015	16
Mount Isa	55-64	Speaks English well or very well	0	2018	6
Mount Isa	55-64	Speaks English well or very well	0	2019	3
Mount Isa	55-64	Speaks English well or very well	0	2020	3
Mount Isa	55-64	Speaks English well or very well	0	2021	4
Mount Isa	65-74			2005	5
Mount Isa	65-74		1		4
Mount Isa	65-74		1	2005	111
Mount Isa	65-74		1	2010	14
Mount Isa	65-74		1	2015	6
Mount Isa	65-74	Speaks English not well or not at all	0	2005	3
Mount Isa	65-74	Speaks English not well or not at all	0	2015	4
Mount Isa	65-74	Speaks English well or very well	0	2005	38
Mount Isa	65-74	Speaks English well or very well	0	2010	9
Mount Isa	65-74	Speaks English well or very well	0	2015	3
Mount Isa	65-74	Speaks English well or very well	0	2016	3
Mount Isa	75-84		1		4
Mount Isa	75-84		1	2005	76
Mount Isa	75-84	Speaks English not well or not at all	0	2019	3
Mount Isa	75-84	Speaks English well or very well	0	2005	34
Mount Isa	85+		1	2005	18
Mount Isa	85+	Speaks English not well or not at all	0	2005	3
Mount Isa	85+	Speaks English well or very well	0	2005	3
Murweh	0-14	Speaks English not well or not at all	0		4
Murweh	0-14	Speaks English well or very well	0	2015	3
Murweh	0-14	Speaks English well or very well	0	2018	6
Murweh	0-14	Speaks English well or very well	0	2019	6
Murweh	15-24		1	2005	3
Murweh	15-24		1	2010	9
Murweh	15-24	Speaks English not well or not at all	0	2017	3
Murweh	15-24	Speaks English not well or not at all	0	2019	5
Murweh	15-24	Speaks English well or very well	0	2015	3
Murweh	15-24	Speaks English well or very well	0	2019	3
Murweh	25-34		1	2005	5
Murweh	25-34		1	2010	3
Murweh	25-34		1	2015	3
Murweh	25-34		1	2017	3
Murweh	25-34	Speaks English not well or not at all	0	2005	3
Murweh	25-34	Speaks English not well or not at all	0	2015	4
Murweh	25-34	Speaks English not well or not at all	0	2016	13
Murweh	25-34	Speaks English not well or not at all	0	2017	5
Murweh	25-34	Speaks English not well or not at all	0	2018	4
Murweh	25-34	Speaks English not well or not at all	0	2019	15
Murweh	25-34	Speaks English well or very well	0		3
Murweh	25-34	Speaks English well or very well	0	2005	3
Murweh	25-34	Speaks English well or very well	0	2010	10
Murweh	25-34	Speaks English well or very well	0	2016	4
Murweh	25-34	Speaks English well or very well	0	2018	3
Murweh	25-34	Speaks English well or very well	0	2019	13
Murweh	35-44		1	2005	4
Murweh	35-44		1	2010	4
Murweh	35-44		1	2015	4
Murweh	35-44	Speaks English not well or not at all	0	2010	3
Murweh	35-44	Speaks English not well or not at all	0	2015	4
Murweh	35-44	Speaks English not well or not at all	0	2018	4
Murweh	35-44	Speaks English well or very well	0	2015	4
Murweh	35-44	Speaks English well or very well	0	2016	3
Murweh	35-44	Speaks English well or very well	0	2019	4
Murweh	45-54		1	2005	15
Murweh	45-54		1	2015	3
Murweh	45-54		1	2018	4
Murweh	45-54	Speaks English well or very well	0	2005	6
Murweh	55-64		1		3
Murweh	55-64		1	2005	27
Murweh	55-64	Speaks English well or very well	0	2005	5
Murweh	65-74		1	2005	24
Murweh	75-84		1	2005	12
Murweh	85+		1	2005	3
Noosa	0-14		1		23
Noosa	0-14		1	2010	58
Noosa	0-14		1	2015	169
Noosa	0-14		1	2016	48
Noosa	0-14		1	2017	34
Noosa	0-14		1	2018	37
Noosa	0-14		1	2019	24
Noosa	0-14		1	2020	37
