LGA_NAME21	Religion	Denomination	Sex	persons
Yarra Ranges	Christianity	Anglican	M	5293
Yarra Ranges	Christianity	Baptist	F	1982
Yarra Ranges	Christianity	Baptist	M	1855
Yarra Ranges	Christianity	Brethren	F	120
Yarra Ranges	Christianity	Brethren	M	118
Yarra Ranges	Christianity	Catholic	F	12646
Yarra Ranges	Christianity	Catholic	M	11131
Yarra Ranges	Christianity	Churches Of Christ	F	437
Yarra Ranges	Christianity	Churches Of Christ	M	365
Yarra Ranges	Christianity	Eastern Orthodox	F	600
Yarra Ranges	Christianity	Eastern Orthodox	M	599
Yarra Ranges	Christianity	Jehovah's Witnesses	F	248
Yarra Ranges	Christianity	Jehovah's Witnesses	M	215
Yarra Ranges	Christianity	Latter Day Saints	F	134
Yarra Ranges	Christianity	Latter Day Saints	M	130
Yarra Ranges	Christianity	Lutheran	F	363
Yarra Ranges	Christianity	Lutheran	M	282
Yarra Ranges	Christianity	Oriental Orthodox	F	46
Yarra Ranges	Christianity	Oriental Orthodox	M	29
Yarra Ranges	Christianity	Pentecostal	F	817
Yarra Ranges	Christianity	Pentecostal	M	681
Yarra Ranges	Christianity	Presbyterian Reformed	F	1272
Yarra Ranges	Christianity	Presbyterian Reformed	M	1084
Yarra Ranges	Christianity	Protestant (Other)	F	319
Yarra Ranges	Christianity	Protestant (Other)	M	280
Yarra Ranges	Christianity	Salvation Army	F	138
Yarra Ranges	Christianity	Salvation Army	M	120
Yarra Ranges	Christianity	Seventh Day Adventist	F	495
Yarra Ranges	Christianity	Seventh Day Adventist	M	440
Yarra Ranges	Christianity	Uniting Church	F	2261
Yarra Ranges	Christianity	Uniting Church	M	1604
Yarra Ranges	Hinduism		F	389
Yarra Ranges	Hinduism		M	397
Yarra Ranges	Islam		F	192
Yarra Ranges	Islam		M	222
Yarra Ranges	Judaism		F	111
Yarra Ranges	Judaism		M	99
Yarra Ranges	No religion		F	40005
Yarra Ranges	No religion		M	43097
Yarriambiack	(Other)		F	294
Yarriambiack	(Other)		M	306
Yarriambiack	(Other)	(Other)	F	14
Yarriambiack	(Other)	(Other)	M	5
Yarriambiack	(Other)	Other spiritual beliefs	F	3
Yarriambiack	(Other)	Other spiritual beliefs	M	3
Yarriambiack	(Other)	Secular beliefs	M	4
Yarriambiack	(Other)	Sikhism	M	3
Yarriambiack	Buddhism		F	17
Yarriambiack	Buddhism		M	10
Yarriambiack	Christianity		F	54
Yarriambiack	Christianity		M	53
Yarriambiack	Christianity	Anglican	F	381
Yarriambiack	Christianity	Anglican	M	305
Yarriambiack	Christianity	Baptist	F	37
Yarriambiack	Christianity	Baptist	M	28
Yarriambiack	Christianity	Catholic	F	517
Yarriambiack	Christianity	Catholic	M	494
Yarriambiack	Christianity	Churches Of Christ	F	6
Yarriambiack	Christianity	Churches Of Christ	M	11
Yarriambiack	Christianity	Eastern Orthodox	F	11
Yarriambiack	Christianity	Eastern Orthodox	M	11
Yarriambiack	Christianity	Jehovah's Witnesses	F	4
Yarriambiack	Christianity	Jehovah's Witnesses	M	4
Yarriambiack	Christianity	Latter Day Saints	F	7
Yarriambiack	Christianity	Latter Day Saints	M	4
Yarriambiack	Christianity	Lutheran	F	237
Yarriambiack	Christianity	Lutheran	M	201
Yarriambiack	Christianity	Pentecostal	F	53
Yarriambiack	Christianity	Pentecostal	M	35
Yarriambiack	Christianity	Presbyterian Reformed	F	59
Yarriambiack	Christianity	Presbyterian Reformed	M	51
Yarriambiack	Christianity	Protestant (Other)	F	5
Yarriambiack	Christianity	Salvation Army	F	11
Yarriambiack	Christianity	Salvation Army	M	5
Yarriambiack	Christianity	Uniting Church	F	414
Yarriambiack	Christianity	Uniting Church	M	402
Yarriambiack	Hinduism		F	14
Yarriambiack	Hinduism		M	17
Yarriambiack	Islam		F	12
Yarriambiack	Islam		M	12
Yarriambiack	Judaism		F	4
Yarriambiack	Judaism		M	3
Yarriambiack	No religion		F	1067
Yarriambiack	No religion		M	1333
Unincorporated Vic	(Other)		F	128
Unincorporated Vic	(Other)		M	148
Unincorporated Vic	(Other)	Secular beliefs	F	6
Unincorporated Vic	(Other)	Secular beliefs	M	3
Unincorporated Vic	Buddhism		F	4
Unincorporated Vic	Christianity		F	3
Unincorporated Vic	Christianity		M	5
Unincorporated Vic	Christianity	Anglican	F	18
Unincorporated Vic	Christianity	Anglican	M	18
Unincorporated Vic	Christianity	Baptist	F	3
Unincorporated Vic	Christianity	Catholic	F	52
Unincorporated Vic	Christianity	Catholic	M	50
Unincorporated Vic	Christianity	Eastern Orthodox	M	4
Unincorporated Vic	Christianity	Presbyterian Reformed	F	6
Unincorporated Vic	Christianity	Presbyterian Reformed	M	3
Unincorporated Vic	Christianity	Uniting Church	F	4
Unincorporated Vic	Christianity	Uniting Church	M	9
Unincorporated Vic	No religion		F	229
Unincorporated Vic	No religion		M	253
No usual address (Vic.)	(Other)		F	1494
No usual address (Vic.)	(Other)		M	2361
No usual address (Vic.)	(Other)	(Other)	F	23
No usual address (Vic.)	(Other)	(Other)	M	25
No usual address (Vic.)	(Other)	Other spiritual beliefs	F	14
No usual address (Vic.)	(Other)	Other spiritual beliefs	M	15
No usual address (Vic.)	(Other)	Secular beliefs	F	12
No usual address (Vic.)	(Other)	Secular beliefs	M	18
No usual address (Vic.)	(Other)	Sikhism	F	3
No usual address (Vic.)	(Other)	Sikhism	M	13
No usual address (Vic.)	Buddhism		F	63
No usual address (Vic.)	Buddhism		M	64
No usual address (Vic.)	Christianity		F	101
No usual address (Vic.)	Christianity		M	114
No usual address (Vic.)	Christianity	(Other)	F	4
No usual address (Vic.)	Christianity	(Other)	M	10
No usual address (Vic.)	Christianity	Anglican	F	162
No usual address (Vic.)	Christianity	Anglican	M	160
No usual address (Vic.)	Christianity	Baptist	F	25
No usual address (Vic.)	Christianity	Baptist	M	21
No usual address (Vic.)	Christianity	Catholic	F	371
No usual address (Vic.)	Christianity	Catholic	M	401
No usual address (Vic.)	Christianity	Churches Of Christ	F	9
No usual address (Vic.)	Christianity	Churches Of Christ	M	6
No usual address (Vic.)	Christianity	Eastern Orthodox	F	35
No usual address (Vic.)	Christianity	Eastern Orthodox	M	40
No usual address (Vic.)	Christianity	Jehovah's Witnesses	F	11
No usual address (Vic.)	Christianity	Jehovah's Witnesses	M	3
No usual address (Vic.)	Christianity	Latter Day Saints	F	7
No usual address (Vic.)	Christianity	Latter Day Saints	M	16
No usual address (Vic.)	Christianity	Lutheran	F	9
No usual address (Vic.)	Christianity	Oriental Orthodox	F	6
No usual address (Vic.)	Christianity	Oriental Orthodox	M	4
No usual address (Vic.)	Christianity	Pentecostal	F	20
No usual address (Vic.)	Christianity	Pentecostal	M	13
No usual address (Vic.)	Christianity	Presbyterian Reformed	F	29
No usual address (Vic.)	Christianity	Presbyterian Reformed	M	45
No usual address (Vic.)	Christianity	Protestant (Other)	F	15
No usual address (Vic.)	Christianity	Protestant (Other)	M	13
No usual address (Vic.)	Christianity	Salvation Army	F	5
No usual address (Vic.)	Christianity	Salvation Army	M	9
No usual address (Vic.)	Christianity	Seventh Day Adventist	F	6
No usual address (Vic.)	Christianity	Uniting Church	F	66
No usual address (Vic.)	Christianity	Uniting Church	M	62
No usual address (Vic.)	Hinduism		F	29
No usual address (Vic.)	Hinduism		M	49
No usual address (Vic.)	Islam		F	100
No usual address (Vic.)	Islam		M	104
No usual address (Vic.)	Judaism		F	8
No usual address (Vic.)	Judaism		M	15
No usual address (Vic.)	No religion		F	1297
No usual address (Vic.)	No religion		M	1584
Migratory - Offshore - Shipping (Vic.)	(Other)		F	3
Migratory - Offshore - Shipping (Vic.)	(Other)		M	24
Migratory - Offshore - Shipping (Vic.)	Christianity	Anglican	M	3
Migratory - Offshore - Shipping (Vic.)	Christianity	Catholic	M	5
Migratory - Offshore - Shipping (Vic.)	No religion		M	7
Aurukun	(Other)		F	35
Aurukun	(Other)		M	37
Aurukun	Christianity		F	23
Aurukun	Christianity		M	33
Aurukun	Christianity	(Other)	F	3
Aurukun	Christianity	(Other)	M	3
Aurukun	Christianity	Anglican	F	9
Aurukun	Christianity	Anglican	M	8
Aurukun	Christianity	Catholic	F	4
Aurukun	Christianity	Catholic	M	8
Aurukun	Christianity	Lutheran	M	6
Aurukun	Christianity	Presbyterian Reformed	F	6
Aurukun	Christianity	Presbyterian Reformed	M	12
Aurukun	Christianity	Uniting Church	F	308
Aurukun	Christianity	Uniting Church	M	254
Aurukun	No religion		F	175
Aurukun	No religion		M	163
Balonne	(Other)		F	216
Balonne	(Other)		M	247
Balonne	(Other)	(Other)	F	5
Balonne	(Other)	Secular beliefs	M	3
Balonne	Buddhism		F	8
Balonne	Buddhism		M	4
Balonne	Christianity		F	76
Balonne	Christianity		M	66
Balonne	Christianity	Anglican	F	482
Balonne	Christianity	Anglican	M	478
Balonne	Christianity	Baptist	F	11
Balonne	Christianity	Baptist	M	15
Balonne	Christianity	Catholic	F	555
Balonne	Christianity	Catholic	M	521
Balonne	Christianity	Churches Of Christ	F	15
Balonne	Christianity	Churches Of Christ	M	8
Balonne	Christianity	Jehovah's Witnesses	F	5
Balonne	Christianity	Jehovah's Witnesses	M	4
Balonne	Christianity	Latter Day Saints	F	3
Balonne	Christianity	Latter Day Saints	M	6
Balonne	Christianity	Lutheran	F	21
Balonne	Christianity	Lutheran	M	13
Balonne	Christianity	Pentecostal	F	34
Balonne	Christianity	Pentecostal	M	30
Balonne	Christianity	Presbyterian Reformed	F	84
Balonne	Christianity	Presbyterian Reformed	M	80
Balonne	Christianity	Protestant (Other)	M	3
Balonne	Christianity	Salvation Army	M	3
Balonne	Christianity	Seventh Day Adventist	F	6
Balonne	Christianity	Seventh Day Adventist	M	7
Balonne	Christianity	Uniting Church	F	55
Balonne	Christianity	Uniting Church	M	56
Balonne	Hinduism		M	5
Balonne	Islam		F	4
Balonne	No religion		F	566
Balonne	No religion		M	613
Banana	(Other)		F	921
Banana	(Other)		M	1125
Banana	(Other)	(Other)	F	16
Banana	(Other)	(Other)	M	12
Banana	(Other)	Other spiritual beliefs	F	4
Banana	(Other)	Secular beliefs	F	15
Banana	(Other)	Secular beliefs	M	15
Banana	(Other)	Sikhism	F	5
Banana	(Other)	Sikhism	M	3
Banana	Buddhism		F	53
Banana	Buddhism		M	41
Banana	Christianity		F	172
Banana	Christianity		M	177
Banana	Christianity	Anglican	F	1339
Banana	Christianity	Anglican	M	1291
Banana	Christianity	Baptist	F	173
Banana	Christianity	Baptist	M	161
Banana	Christianity	Catholic	F	1387
Banana	Christianity	Catholic	M	1322
Banana	Christianity	Churches Of Christ	F	6
Banana	Christianity	Churches Of Christ	M	8
Banana	Christianity	Eastern Orthodox	F	12
Banana	Christianity	Eastern Orthodox	M	9
Banana	Christianity	Jehovah's Witnesses	F	34
Banana	Christianity	Jehovah's Witnesses	M	26
Banana	Christianity	Latter Day Saints	F	12
Banana	Christianity	Latter Day Saints	M	16
Banana	Christianity	Lutheran	F	182
Banana	Christianity	Lutheran	M	180
Banana	Christianity	Pentecostal	F	63
Banana	Christianity	Pentecostal	M	49
Banana	Christianity	Presbyterian Reformed	F	284
Banana	Christianity	Presbyterian Reformed	M	278
Banana	Christianity	Protestant (Other)	F	26
Banana	Christianity	Protestant (Other)	M	32
Banana	Christianity	Salvation Army	F	13
Banana	Christianity	Salvation Army	M	13
Banana	Christianity	Seventh Day Adventist	F	21
Banana	Christianity	Seventh Day Adventist	M	24
Banana	Christianity	Uniting Church	F	354
Banana	Christianity	Uniting Church	M	377
Banana	Hinduism		F	33
Banana	Hinduism		M	28
Banana	Islam		F	21
Banana	Islam		M	34
Banana	No religion		F	1922
Banana	No religion		M	2239
Barcaldine	(Other)		F	164
Barcaldine	(Other)		M	180
Barcaldine	(Other)	Secular beliefs	F	4
Barcaldine	(Other)	Secular beliefs	M	5
Barcaldine	Buddhism		F	3
Barcaldine	Buddhism		M	3
Barcaldine	Christianity		F	12
Barcaldine	Christianity		M	20
Barcaldine	Christianity	(Other)	F	4
Barcaldine	Christianity	Anglican	F	263
Barcaldine	Christianity	Anglican	M	271
Barcaldine	Christianity	Baptist	F	10
Barcaldine	Christianity	Baptist	M	19
Barcaldine	Christianity	Catholic	F	374
Barcaldine	Christianity	Catholic	M	335
Barcaldine	Christianity	Jehovah's Witnesses	F	6
Barcaldine	Christianity	Jehovah's Witnesses	M	7
Barcaldine	Christianity	Latter Day Saints	F	4
Barcaldine	Christianity	Lutheran	F	15
Barcaldine	Christianity	Lutheran	M	7
Barcaldine	Christianity	Pentecostal	F	4
Barcaldine	Christianity	Pentecostal	M	8
Barcaldine	Christianity	Presbyterian Reformed	F	38
Barcaldine	Christianity	Presbyterian Reformed	M	27
Barcaldine	Christianity	Salvation Army	F	8
Barcaldine	Christianity	Salvation Army	M	4
Barcaldine	Christianity	Uniting Church	F	140
Barcaldine	Christianity	Uniting Church	M	95
Barcaldine	Hinduism		M	5
Barcaldine	No religion		F	365
Barcaldine	No religion		M	446
Barcoo	(Other)		F	19
Barcoo	(Other)		M	27
Barcoo	Christianity	Anglican	F	29
Barcoo	Christianity	Anglican	M	34
Barcoo	Christianity	Catholic	F	37
Barcoo	Christianity	Catholic	M	34
Barcoo	Christianity	Pentecostal	M	4
Barcoo	Christianity	Presbyterian Reformed	F	3
Barcoo	Christianity	Presbyterian Reformed	M	3
Barcoo	Christianity	Uniting Church	F	10
Barcoo	Christianity	Uniting Church	M	9
Barcoo	No religion		F	48
Barcoo	No religion		M	44
Blackall Tambo	(Other)		F	83
Blackall Tambo	(Other)		M	86
Blackall Tambo	(Other)	(Other)	F	3
Blackall Tambo	Christianity		F	25
Blackall Tambo	Christianity		M	18
Blackall Tambo	Christianity	Anglican	F	234
Blackall Tambo	Christianity	Anglican	M	235
Blackall Tambo	Christianity	Baptist	F	5
Blackall Tambo	Christianity	Baptist	M	4
Blackall Tambo	Christianity	Catholic	F	256
Blackall Tambo	Christianity	Catholic	M	237
Blackall Tambo	Christianity	Jehovah's Witnesses	F	16
Blackall Tambo	Christianity	Jehovah's Witnesses	M	13
Blackall Tambo	Christianity	Lutheran	F	4
Blackall Tambo	Christianity	Lutheran	M	4
Blackall Tambo	Christianity	Pentecostal	F	13
Blackall Tambo	Christianity	Pentecostal	M	12
Blackall Tambo	Christianity	Presbyterian Reformed	F	21
Blackall Tambo	Christianity	Presbyterian Reformed	M	26
Blackall Tambo	Christianity	Protestant (Other)	F	3
Blackall Tambo	Christianity	Salvation Army	F	5
Blackall Tambo	Christianity	Salvation Army	M	3
Blackall Tambo	Christianity	Uniting Church	F	69
Blackall Tambo	Christianity	Uniting Church	M	59
Blackall Tambo	No religion		F	226
Blackall Tambo	No religion		M	242
Boulia	(Other)		F	25
Boulia	(Other)		M	33
Boulia	Buddhism		F	3
Boulia	Christianity		F	7
Boulia	Christianity	Anglican	F	30
Boulia	Christianity	Anglican	M	33
Boulia	Christianity	Baptist	F	9
Boulia	Christianity	Baptist	M	7
Boulia	Christianity	Catholic	F	65
Boulia	Christianity	Catholic	M	57
Boulia	Christianity	Presbyterian Reformed	F	7
Boulia	Christianity	Presbyterian Reformed	M	9
Boulia	Christianity	Uniting Church	F	4
Boulia	Christianity	Uniting Church	M	3
Boulia	Islam		M	6
Boulia	No religion		F	76
Boulia	No religion		M	76
Brisbane	(Other)		F	34497
Brisbane	(Other)		M	41182
Brisbane	(Other)	(Other)	F	2786
Brisbane	(Other)	(Other)	M	2369
Brisbane	(Other)	Australian Aboriginal Traditional	F	71
Brisbane	(Other)	Australian Aboriginal Traditional	M	50
Brisbane	(Other)	Other spiritual beliefs	F	1490
Brisbane	(Other)	Other spiritual beliefs	M	885
Brisbane	(Other)	Secular beliefs	F	2235
Brisbane	(Other)	Secular beliefs	M	2777
Brisbane	(Other)	Sikhism	F	5352
Brisbane	(Other)	Sikhism	M	6137
Brisbane	Buddhism		F	19469
Brisbane	Buddhism		M	14328
Brisbane	Christianity		F	17703
Brisbane	Christianity		M	14752
Brisbane	Christianity	(Other)	F	833
Brisbane	Christianity	(Other)	M	767
Brisbane	Christianity	Anglican	F	57006
Brisbane	Christianity	Anglican	M	48039
Brisbane	Christianity	Assyrian Apostolic	F	21
Brisbane	Christianity	Assyrian Apostolic	M	14
Brisbane	Christianity	Baptist	F	11546
Brisbane	Christianity	Baptist	M	9822
Brisbane	Christianity	Brethren	F	269
Brisbane	Christianity	Brethren	M	242
Brisbane	Christianity	Catholic	F	137649
Brisbane	Christianity	Catholic	M	120219
Brisbane	Christianity	Churches Of Christ	F	599
Brisbane	Christianity	Churches Of Christ	M	488
Brisbane	Christianity	Eastern Orthodox	F	8671
Brisbane	Christianity	Eastern Orthodox	M	8207
Brisbane	Christianity	Jehovah's Witnesses	F	2039
Brisbane	Christianity	Jehovah's Witnesses	M	1538
Brisbane	Christianity	Latter Day Saints	F	1795
Brisbane	Christianity	Latter Day Saints	M	1698
Brisbane	Christianity	Lutheran	F	4041
Brisbane	Christianity	Lutheran	M	3207
Brisbane	Christianity	Oriental Orthodox	F	901
Brisbane	Christianity	Oriental Orthodox	M	895
Brisbane	Christianity	Pentecostal	F	7485
Brisbane	Christianity	Pentecostal	M	6068
Brisbane	Christianity	Presbyterian Reformed	F	11655
Brisbane	Christianity	Presbyterian Reformed	M	10425
Brisbane	Christianity	Protestant (Other)	F	3324
Brisbane	Christianity	Protestant (Other)	M	2981
Brisbane	Christianity	Salvation Army	F	786
Brisbane	Christianity	Salvation Army	M	624
Brisbane	Christianity	Seventh Day Adventist	F	1548
Brisbane	Christianity	Seventh Day Adventist	M	1239
Brisbane	Christianity	Uniting Church	F	21096
Brisbane	Christianity	Uniting Church	M	15525
Brisbane	Hinduism		F	17186
Brisbane	Hinduism		M	18826
Brisbane	Islam		F	13741
Brisbane	Islam		M	14448
Brisbane	Judaism		F	838
Brisbane	Judaism		M	805
Brisbane	No religion		F	244585
Brisbane	No religion		M	263026
Bulloo	(Other)		F	3
Bulloo	(Other)		M	22
Bulloo	Christianity	Anglican	F	37
Bulloo	Christianity	Anglican	M	43
Bulloo	Christianity	Catholic	F	35
Bulloo	Christianity	Catholic	M	41
Bulloo	Christianity	Lutheran	M	4
Bulloo	Christianity	Pentecostal	F	3
Bulloo	Christianity	Pentecostal	M	4
Bulloo	Christianity	Presbyterian Reformed	F	3
Bulloo	Christianity	Presbyterian Reformed	M	4
Bulloo	Christianity	Uniting Church	F	6
Bulloo	Christianity	Uniting Church	M	10
Bulloo	No religion		F	49
Bulloo	No religion		M	67
Bundaberg	(Other)		F	3956
Bundaberg	(Other)		M	4473
Bundaberg	(Other)	(Other)	F	216
Bundaberg	(Other)	(Other)	M	113
Bundaberg	(Other)	Australian Aboriginal Traditional	F	4
Bundaberg	(Other)	Australian Aboriginal Traditional	M	12
Bundaberg	(Other)	Other spiritual beliefs	F	114
Bundaberg	(Other)	Other spiritual beliefs	M	85
Bundaberg	(Other)	Secular beliefs	F	90
Bundaberg	(Other)	Secular beliefs	M	100
Bundaberg	(Other)	Sikhism	F	35
Bundaberg	(Other)	Sikhism	M	45
Bundaberg	Buddhism		F	549
Bundaberg	Buddhism		M	383
Bundaberg	Christianity		F	1620
Bundaberg	Christianity		M	1459
Bundaberg	Christianity	(Other)	F	134
Bundaberg	Christianity	(Other)	M	121
Bundaberg	Christianity	Anglican	F	7613
Bundaberg	Christianity	Anglican	M	6607
Bundaberg	Christianity	Assyrian Apostolic	F	4
Bundaberg	Christianity	Baptist	F	908
Bundaberg	Christianity	Baptist	M	790
Bundaberg	Christianity	Brethren	F	127
Bundaberg	Christianity	Brethren	M	130
Bundaberg	Christianity	Catholic	F	8293
Bundaberg	Christianity	Catholic	M	7069
Bundaberg	Christianity	Churches Of Christ	F	111
Bundaberg	Christianity	Churches Of Christ	M	88
Bundaberg	Christianity	Eastern Orthodox	F	74
Bundaberg	Christianity	Eastern Orthodox	M	77
Bundaberg	Christianity	Jehovah's Witnesses	F	380
Bundaberg	Christianity	Jehovah's Witnesses	M	278
Bundaberg	Christianity	Latter Day Saints	F	153
Bundaberg	Christianity	Latter Day Saints	M	144
Bundaberg	Christianity	Lutheran	F	938
Bundaberg	Christianity	Lutheran	M	791
Bundaberg	Christianity	Oriental Orthodox	F	19
Bundaberg	Christianity	Oriental Orthodox	M	22
Bundaberg	Christianity	Pentecostal	F	550
Bundaberg	Christianity	Pentecostal	M	471
Bundaberg	Christianity	Presbyterian Reformed	F	1345
Bundaberg	Christianity	Presbyterian Reformed	M	1278
Bundaberg	Christianity	Protestant (Other)	F	343
Bundaberg	Christianity	Protestant (Other)	M	348
Bundaberg	Christianity	Salvation Army	F	167
Bundaberg	Christianity	Salvation Army	M	109
Bundaberg	Christianity	Seventh Day Adventist	F	227
Bundaberg	Christianity	Seventh Day Adventist	M	201
Bundaberg	Christianity	Uniting Church	F	3324
Bundaberg	Christianity	Uniting Church	M	2505
Bundaberg	Hinduism		F	186
Bundaberg	Hinduism		M	223
Bundaberg	Islam		F	197
Bundaberg	Islam		M	231
Bundaberg	Judaism		F	14
Bundaberg	Judaism		M	22
Bundaberg	No religion		F	18733
Bundaberg	No religion		M	20601
Burdekin	(Other)		F	786
Burdekin	(Other)		M	956
Burdekin	(Other)	(Other)	F	17
Burdekin	(Other)	(Other)	M	12
Burdekin	(Other)	Other spiritual beliefs	F	7
Burdekin	(Other)	Other spiritual beliefs	M	6
Burdekin	(Other)	Secular beliefs	F	10
Burdekin	(Other)	Secular beliefs	M	10
Burdekin	(Other)	Sikhism	F	5
Burdekin	(Other)	Sikhism	M	6
Burdekin	Buddhism		F	48
Burdekin	Buddhism		M	37
Burdekin	Christianity		F	176
Burdekin	Christianity		M	151
Burdekin	Christianity	(Other)	F	5
Burdekin	Christianity	(Other)	M	5
Burdekin	Christianity	Anglican	F	1129
Burdekin	Christianity	Anglican	M	1128
Burdekin	Christianity	Baptist	F	59
Burdekin	Christianity	Baptist	M	57
Burdekin	Christianity	Catholic	F	2806
Burdekin	Christianity	Catholic	M	2782
Burdekin	Christianity	Churches Of Christ	M	6
Burdekin	Christianity	Eastern Orthodox	F	58
Burdekin	Christianity	Eastern Orthodox	M	62
